"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.044773300E1,6.419275887E-3,-2.714059316E-3,2.537192544E-3
4.045780400E1,7.136252709E-3,-8.344767615E-3,5.253194366E-3
4.046784400E1,8.364236914E-3,7.854588330E-5,7.079057395E-3
4.047788400E1,8.029880002E-3,5.926936865E-5,8.624286391E-3
4.048792400E1,8.988350630E-3,6.259903312E-4,9.259982966E-3
4.049796500E1,9.855074808E-3,2.765407786E-3,1.135929022E-2
4.050800500E1,8.530417457E-3,1.225834712E-3,8.447921835E-3
4.051807600E1,9.270817041E-3,4.523435608E-3,1.043128781E-2
4.052811600E1,9.390126914E-3,1.036543399E-4,7.993696257E-3
4.053815600E1,7.955690846E-3,3.507096320E-3,9.005196393E-3
4.054819700E1,6.148203276E-3,5.120173097E-3,1.032106392E-2
4.055823700E1,7.632230408E-3,3.380158916E-3,1.038692240E-2
4.056827700E1,5.817819387E-3,4.017453641E-3,1.178801153E-2
4.057831800E1,6.466734223E-3,3.652773798E-3,9.457793087E-3
4.058838800E1,9.170375764E-3,6.640573964E-3,8.545660414E-3
4.059842900E1,1.088452153E-2,5.589855835E-3,6.621323060E-3
4.060846900E1,8.748667315E-3,5.422875285E-3,3.538181540E-3
4.061850900E1,6.561792456E-3,4.009636119E-3,4.597398452E-3
4.062854900E1,5.319694057E-3,5.425903946E-3,6.478388794E-3
4.063859000E1,4.668931477E-3,4.714934155E-3,6.365282461E-3
4.064866100E1,3.422305919E-3,5.707494915E-3,7.581282407E-3
4.065870100E1,2.295102924E-3,8.013358340E-3,6.687867455E-3
4.066874100E1,4.146799445E-3,1.044748724E-2,6.502245553E-3
4.067878100E1,5.813824013E-3,6.039325148E-3,8.361854590E-3
4.068882200E1,8.252214640E-3,6.664369255E-3,9.263334796E-3
4.069886200E1,9.158125147E-3,5.246408284E-3,7.753902115E-3
4.070890200E1,1.050515193E-2,6.702093408E-3,8.519028313E-3
4.071897300E1,1.090552099E-2,4.488369450E-3,1.089011692E-2
4.072901300E1,7.434091531E-3,5.598109215E-3,1.116388943E-2
4.073905400E1,9.079639800E-3,6.954643875E-3,1.267392002E-2
4.074909400E1,8.340878412E-3,6.061952561E-3,1.323957555E-2
4.075913400E1,7.257084362E-3,3.258014098E-3,1.448547840E-2
4.076917400E1,8.564962074E-3,6.164321676E-3,1.521012560E-2
4.077924500E1,9.064074606E-3,2.671336755E-3,1.329529285E-2
4.078928600E1,7.396136411E-3,8.255185559E-3,1.573101990E-2
4.079932600E1,9.679934941E-3,5.554096773E-3,1.548101753E-2
4.080936600E1,9.235187434E-3,1.289669797E-2,1.717025973E-2
4.081940600E1,1.112201810E-2,7.020425051E-3,1.589368097E-2
4.082944700E1,1.335854083E-2,8.516855538E-3,1.591818221E-2
4.083948700E1,1.227948535E-2,6.513705477E-3,1.481853332E-2
4.084955800E1,1.028477773E-2,5.522742867E-3,1.237827819E-2
4.085959800E1,1.190114580E-2,3.789916635E-3,1.233561989E-2
4.086963800E1,9.841190651E-3,4.690330476E-3,1.207116805E-2
4.087967900E1,9.649077430E-3,4.988724366E-3,1.030913834E-2
4.088971900E1,5.941691808E-3,1.330340281E-3,1.066440437E-2
4.089975900E1,5.355397239E-3,-5.478300154E-4,9.468711913E-3
4.090983000E1,4.918105900E-3,2.148620784E-3,8.650056086E-3
4.091987000E1,5.363808013E-3,5.733404309E-3,6.849414669E-3
4.092991100E1,5.695903674E-3,3.852680326E-3,4.555634223E-3
4.093995100E1,6.251340732E-3,3.784466535E-4,1.575205475E-3
4.094999100E1,6.764532067E-3,3.194740042E-3,-1.935107168E-3
4.096002404E1,8.414382115E-3,-1.904627308E-3,-3.239265643E-3
4.097006504E1,6.629265845E-3,3.995392472E-4,-4.104260355E-3
4.098013604E1,5.607428961E-3,-6.541945040E-4,-2.421694109E-3
4.099017604E1,4.651886411E-3,-1.577809453E-4,-3.727175528E-3
4.100021604E1,2.094853669E-3,-5.662161857E-4,-1.853168942E-3
4.101025604E1,-9.925495833E-4,-2.373171039E-3,-2.659249585E-4
4.102029704E1,-1.737834886E-3,-4.241671413E-4,-1.572535373E-3
4.103033704E1,-3.787137568E-3,-2.773340791E-3,-6.143299979E-4
4.104040804E1,-3.229757771E-3,7.626060396E-4,-1.967219636E-3
4.105044804E1,-3.687236458E-4,1.106224954E-5,-5.448253360E-4
4.106048804E1,-5.694143474E-4,-3.433976322E-3,-9.701762465E-4
4.107052904E1,2.914267592E-3,-2.712067217E-4,-1.661532791E-3
4.108056904E1,1.209049486E-3,-1.313507557E-3,-3.854520386E-3
4.109060904E1,1.134746708E-3,-2.301806584E-3,-2.343709115E-3
4.110064904E1,-2.868492156E-4,-2.771322615E-3,-2.299234271E-3
4.111072004E1,-1.927888021E-3,-1.295665279E-3,-2.998580225E-3
4.112076104E1,-1.995855942E-3,-3.495251760E-3,-4.199366551E-3
4.113080104E1,-3.380700946E-3,-2.503224649E-3,-2.958866302E-3
4.114084104E1,-2.991748974E-3,8.178390563E-4,-2.169834916E-3
4.115088104E1,-2.514775842E-3,-8.325222880E-4,-2.306987531E-3
4.116092204E1,-3.042327240E-3,-9.275879711E-4,-2.297276398E-3
4.117099204E1,-2.948051319E-3,-5.153305829E-4,-3.257345874E-3
4.118103304E1,-1.467846334E-3,-2.617031336E-3,-2.823265269E-3
4.119107304E1,-1.687558368E-3,1.523917541E-3,-2.460542601E-3
4.120111304E1,-8.328165859E-4,-1.543601975E-3,-2.591511235E-3
4.121115404E1,8.111521602E-4,-3.005411476E-3,-4.244535230E-3
4.122119404E1,1.245336607E-4,-2.566609532E-3,-4.868213087E-3
4.123123404E1,-4.072990268E-4,-5.396218039E-3,-5.315091461E-3
4.124130504E1,-1.769032329E-3,-1.179987565E-3,-2.950703958E-3
4.125134504E1,-2.627102658E-3,-2.239659429E-3,-2.695306670E-3
4.126138604E1,-3.830127418E-3,-3.938568756E-3,-2.271160483E-3
4.127142604E1,-1.915315166E-3,-1.078866422E-3,-2.405000851E-4
4.128146604E1,5.039758980E-4,1.073833555E-4,-2.805561759E-3
4.129150604E1,-1.160074025E-4,1.722590998E-3,-1.592225512E-3
4.130157704E1,2.531554550E-3,2.151485533E-4,-2.295101527E-3
4.131161704E1,-1.154527068E-3,-8.021779358E-4,-7.748720236E-5
4.132165804E1,-1.761555672E-3,9.201876819E-4,-6.647880655E-4
4.133169804E1,-3.064908087E-3,1.002212986E-3,2.300341148E-4
4.134173804E1,-3.727311268E-3,1.453872770E-3,2.108874032E-4
4.135177904E1,-6.740411744E-3,3.003299236E-3,2.854559571E-4
4.136181904E1,-5.631644279E-3,2.068620175E-3,2.189303050E-3
4.137189004E1,-2.712553367E-3,3.673708066E-3,1.549143344E-4
4.138193004E1,-2.167116851E-3,-8.672457188E-4,-5.147439661E-4
4.139197004E1,1.109104604E-3,8.153393865E-4,-1.157364808E-3
4.140201104E1,2.234496176E-3,4.528779536E-4,-1.228586654E-3
4.141205104E1,3.710419871E-3,-3.412700258E-3,-1.049888553E-3
4.142209104E1,1.586014405E-4,-1.430772245E-3,2.534512896E-4
4.143216204E1,2.485937439E-3,1.500569284E-3,4.217630485E-4
4.144220204E1,-5.618110299E-5,-3.050945699E-3,1.585504506E-3
4.145224204E1,-2.056481317E-3,1.150457188E-3,2.623338485E-3
4.146228304E1,4.205219448E-4,2.961490303E-3,3.161413362E-3
4.147232304E1,-1.170717180E-3,3.007296473E-3,1.741415821E-3
4.148236304E1,1.534465700E-4,1.072773710E-3,4.869288765E-3
4.149240404E1,1.422176138E-3,1.906342804E-3,4.970755428E-3
4.150247404E1,4.451014102E-4,-3.560073674E-4,5.949187092E-3
4.151251504E1,1.725816168E-3,-2.494808286E-4,5.106296856E-3
4.152255504E1,4.579545930E-3,1.719566062E-3,6.822358817E-3
4.153259504E1,3.471404314E-3,8.982475847E-4,5.419138819E-3
4.154263604E1,4.788869992E-3,1.266030595E-3,5.267871544E-3
4.155267604E1,4.865302704E-3,1.429814845E-3,3.793812124E-3
4.156274704E1,5.619945936E-3,-1.433169469E-3,3.691325663E-3
4.157278704E1,4.598623142E-3,2.350118011E-3,3.055895446E-3
4.158282704E1,2.703590319E-3,4.514697939E-4,3.220146988E-3
4.159286704E1,2.894354984E-4,3.823831677E-3,2.458749339E-3
4.160290804E1,-2.014251426E-3,4.091292620E-3,1.598740695E-3
4.161294804E1,-2.049138770E-3,4.723794758E-3,1.512720482E-3
4.162298804E1,6.818175316E-4,1.873852685E-3,-1.278618583E-3
4.163305904E1,1.053062268E-3,2.485847101E-3,-2.853079233E-3
4.164309904E1,1.695949584E-3,-1.785596833E-3,-4.400908947E-3
4.165314004E1,8.144434541E-4,-1.905704848E-3,-2.163853263E-3
4.166318004E1,2.225862816E-3,-3.232843243E-3,-2.884470858E-3
4.167322004E1,-2.238927409E-3,-2.031491138E-3,-3.321761731E-3
4.168326104E1,-2.038240433E-3,-1.015052199E-3,-2.432282781E-4
4.169333104E1,-2.480590716E-3,-5.335528404E-4,5.240284372E-4
4.170337204E1,-1.870118082E-3,2.693148330E-3,1.527744695E-3
4.171341204E1,-2.967340872E-3,2.428164706E-3,1.423082664E-3
4.172345204E1,-3.472352400E-3,1.727204770E-3,3.124338808E-3
4.173349204E1,-3.188725561E-3,2.959715202E-3,2.332048491E-3
4.174353304E1,-2.930665389E-3,3.438550979E-3,2.218597801E-3
4.175357304E1,-2.211878076E-3,3.942921758E-4,4.816841101E-4
4.176364404E1,-1.853302121E-3,-8.903257549E-4,1.632507192E-4
4.177368404E1,-1.390710473E-3,-7.129590958E-4,-8.151946240E-4
4.178372404E1,-7.785297930E-4,-3.425924107E-3,-1.845017076E-3
4.179376504E1,-9.028986096E-4,-4.105562344E-3,-9.142422932E-4
4.180380504E1,-7.634405047E-4,-2.092388459E-3,-1.025631558E-3
4.181384504E1,-4.995223135E-4,-2.706512809E-3,-1.132157980E-3
4.182391604E1,-1.799417660E-4,-6.068777293E-4,1.078097848E-4
4.183395604E1,2.296520397E-4,-2.086529508E-3,3.184658708E-4
4.184399704E1,5.227709189E-4,8.356682956E-4,-4.926952533E-5
4.185403704E1,1.668995246E-3,-3.107940778E-3,-1.193629811E-3
4.186407704E1,2.393526956E-4,7.216017693E-4,-5.978488480E-4
4.187411704E1,-2.070406452E-3,1.819090918E-3,-8.577733533E-4
4.188415804E1,-1.384869218E-3,-1.832824200E-3,-1.982584363E-3
4.189422904E1,-3.059465438E-3,9.408574551E-4,-3.961845767E-3
4.190426904E1,-3.160079941E-3,-2.017561346E-3,-3.088363912E-3
4.191430904E1,-1.646604389E-3,3.657024354E-4,-2.652937081E-3
4.192434904E1,-2.990605310E-3,-3.022012301E-3,-2.132069319E-3
4.193439004E1,-3.236414865E-3,-2.342164516E-4,1.942018280E-4
4.194443004E1,-2.109501511E-3,1.061860472E-3,-2.013769932E-3
4.195450104E1,-4.032302648E-3,-1.424999908E-3,5.966604222E-4
4.196451662E1,-3.966351971E-3,-1.294631511E-4,3.192489501E-3
4.197455662E1,-1.703463495E-3,7.030405104E-4,3.982649650E-3
4.198459762E1,-8.338671178E-4,2.216609195E-3,4.709250294E-3
4.199463763E1,-2.944689244E-3,3.965772688E-3,7.021407597E-3
4.200467762E1,-1.083593816E-3,4.407247528E-3,5.993020255E-3
4.201471762E1,-7.911790162E-4,2.883918583E-3,4.709642846E-3
4.202478862E1,5.276910961E-4,3.930008039E-3,4.581067245E-3
4.203482963E1,1.309595071E-3,2.268813550E-4,4.247372970E-3
4.204486962E1,-2.212032676E-3,1.761738211E-3,1.195871737E-3
4.205490962E1,-3.057586029E-3,2.581179142E-4,3.347439691E-3
4.206494962E1,-2.320820466E-3,-3.219619393E-3,4.650735296E-3
4.207499062E1,-2.767166123E-3,2.262763679E-3,7.461435162E-3
4.208506062E1,-4.437481984E-3,2.677153796E-3,6.585649215E-3
4.209510162E1,-5.509670824E-3,4.084900022E-3,8.581422269E-3
4.210514162E1,-2.998061478E-3,6.657512859E-3,6.682194769E-3
4.211518162E1,-5.364013836E-3,5.063610151E-3,6.132517941E-3
4.212522262E1,-2.484586090E-3,-2.561550587E-3,7.297512144E-3
4.213526263E1,6.094742566E-4,1.255825162E-3,4.434614442E-3
4.214530262E1,-1.513101161E-3,1.944698393E-3,6.075015292E-3
4.215537362E1,-1.668097451E-3,-1.163743436E-3,3.085084260E-3
4.216541362E1,-1.323277131E-3,-1.381594688E-3,2.821317874E-3
4.217545463E1,1.195275225E-3,-4.159804434E-3,2.654603915E-3
4.218549462E1,-5.456339568E-4,6.290338933E-5,2.193610882E-3
4.219553462E1,-1.280399039E-3,-2.938745543E-3,3.066062462E-3
4.220557462E1,-4.066774622E-3,-2.729230560E-3,3.713006852E-3
4.221564563E1,-6.677806377E-4,9.730961174E-4,6.005455740E-3
4.222568562E1,-1.555524766E-3,7.875468582E-4,5.167701747E-3
4.223572662E1,-1.704128459E-3,6.682369858E-4,7.034577895E-3
4.224576662E1,-1.306442544E-3,2.421753481E-3,6.683398504E-3
4.225580662E1,-2.193275839E-3,2.775687724E-3,7.488472387E-3
4.226584762E1,-1.975694671E-3,1.063540578E-3,6.955839694E-3
4.227588763E1,-1.181807369E-3,4.513399675E-3,5.860748235E-3
4.228595862E1,-1.980870962E-3,2.595309168E-3,7.319011260E-3
4.229599862E1,-2.792868763E-3,-5.080737174E-4,6.080641877E-3
4.230603862E1,-2.428926528E-3,9.785890579E-4,6.017064676E-3
4.231607963E1,-1.604944468E-3,2.659279853E-4,6.078316830E-3
4.232611962E1,-3.883985803E-3,-1.657225192E-3,3.264486091E-3
4.233615962E1,-3.331646323E-3,5.476064980E-4,4.643470980E-3
4.234623063E1,-5.271397531E-3,-9.567234665E-4,9.818444960E-4
4.235627063E1,-3.783490509E-3,1.480067149E-3,2.268382814E-4
4.236631062E1,-4.025701433E-3,-1.038964838E-4,-3.436646657E-4
4.237635162E1,-2.736466005E-3,2.361834049E-6,-1.335412962E-4
4.238639162E1,-3.036869690E-3,-5.233455449E-4,-9.897475829E-4
4.239643162E1,-1.785716042E-3,-2.478371374E-3,-4.587132134E-4
4.240650262E1,-3.545936197E-4,-2.857062966E-3,-3.797390964E-4
4.241654262E1,-2.860361710E-3,-6.778034382E-3,5.539652193E-4
4.242658362E1,-2.827735618E-3,-7.991824299E-3,1.093202503E-3
4.243662362E1,-3.308435902E-3,1.364393160E-3,1.232791692E-4
4.244666362E1,-4.603682086E-3,2.017486840E-3,5.111179780E-4
4.245670463E1,-5.469474941E-3,1.078456640E-3,-4.313747049E-4
4.246674462E1,-2.993194386E-3,1.251343638E-4,3.386891447E-3
4.247681562E1,-2.223540097E-3,1.956855878E-3,2.499259543E-3
4.248685563E1,-3.173870966E-3,1.953842118E-3,3.541005077E-3
4.249689563E1,-2.348026261E-3,1.477401704E-3,4.888297990E-3
4.250693562E1,-3.274232149E-3,-5.921442062E-4,5.726652220E-3
4.251697662E1,-4.806615412E-3,-1.823323779E-3,2.365743276E-3
4.252701662E1,-5.498696119E-3,-1.398492604E-4,4.119260702E-3
4.253708763E1,-6.112821400E-3,-2.887211740E-4,3.652408253E-3
4.254712762E1,-3.849113360E-3,-3.683492541E-4,5.009949207E-3
4.255716762E1,-5.053395405E-3,1.482015476E-3,5.083186086E-3
4.256720862E1,-6.564226002E-3,-1.506051049E-3,6.150719710E-3
4.257724862E1,-4.051534459E-3,-3.206746653E-3,6.479886360E-3
4.258728862E1,-3.350095823E-3,-1.414865255E-5,4.716882948E-3
4.259732963E1,-2.546621487E-3,-5.760751665E-4,4.678000696E-3
4.260739962E1,-1.705916598E-3,-2.839321271E-3,3.335538786E-3
4.261744062E1,2.509737387E-4,1.755164936E-3,6.807501428E-3
4.262748063E1,-3.511635587E-3,-2.191234380E-4,3.913756460E-3
4.263752063E1,-2.232784405E-3,-1.219175756E-4,2.756346483E-3
4.264756062E1,-2.333641052E-3,-1.366144046E-3,1.370680751E-3
4.265760162E1,-3.212217242E-3,7.521342486E-4,3.314522095E-3
4.266767263E1,-4.759307951E-3,-1.991994679E-3,1.481354353E-3
4.267771263E1,-4.934277385E-3,4.495903850E-4,2.142617013E-3
4.268775262E1,-4.219006747E-3,1.348588616E-3,2.500847215E-3
4.269779262E1,-3.916203976E-3,1.427950338E-3,3.965052776E-3
4.270783362E1,-3.292612731E-3,1.581098884E-3,4.766423255E-3
4.271787362E1,-1.075265929E-3,2.714540809E-3,8.601374924E-3
4.272791362E1,-3.827868029E-3,-2.201934345E-3,7.458607666E-3
4.273798462E1,-4.159431905E-3,4.566982388E-4,8.198433556E-3
4.274802462E1,-4.945859313E-3,3.291012719E-3,7.608963177E-3
4.275806562E1,-4.266485572E-3,8.140629157E-3,7.619615644E-3
4.276810563E1,-6.338961422E-3,2.351004630E-3,7.245820947E-3
4.277814563E1,-6.179172546E-3,6.766766310E-4,6.511587184E-3
4.278818562E1,-4.438797012E-3,2.369381487E-3,6.215443835E-3
4.279825662E1,-4.011092708E-3,1.081742346E-3,8.384055458E-3
4.280829763E1,-4.107903689E-3,3.393556923E-3,1.052954886E-2
4.281833763E1,-5.120703951E-3,4.805564880E-3,7.217375562E-3
4.282837762E1,-1.956103370E-3,6.173266098E-3,6.456946488E-3
4.283841762E1,-2.524796873E-4,-1.424215734E-4,6.120056380E-3
4.284845862E1,-1.846449450E-4,2.730239183E-3,3.961739130E-3
4.285849862E1,1.331493258E-3,-1.435782760E-4,3.459200962E-3
4.286856962E1,8.228905499E-4,4.110286012E-3,7.595474832E-3
4.287860962E1,-6.775334477E-4,1.450587064E-3,5.983197130E-3
4.288864962E1,-1.665819436E-3,2.904234454E-3,6.129910238E-3
4.289869062E1,-3.614453599E-3,1.025108621E-3,4.882219248E-3
4.290873063E1,-3.930570558E-3,2.756956965E-4,5.892622750E-3
4.291877063E1,-4.109801725E-3,2.081584185E-3,4.399654455E-3
4.292884162E1,-4.530027509E-4,2.333899960E-3,3.654732602E-3
4.293888162E1,-1.727323979E-3,1.435082406E-3,3.985763527E-3
4.294892263E1,1.289416105E-4,4.936320707E-3,4.137827083E-3
4.295897000E1,2.608343959E-3,2.569036558E-3,3.323165467E-3
4.296901000E1,2.420498058E-4,5.251280963E-3,1.832084963E-4
4.297905000E1,2.026367001E-3,3.439532593E-3,2.525192453E-3
4.298909100E1,6.475783885E-4,3.764498979E-4,2.196087735E-3
4.299916100E1,-6.195530295E-4,-1.537829638E-3,7.691659266E-4
4.300920200E1,-8.496362716E-4,-1.248257235E-3,8.293292485E-4
4.301924200E1,-9.108893573E-4,-2.330565825E-3,3.002468729E-3
4.302928200E1,-6.854142994E-4,5.050823092E-4,2.412890084E-3
4.303932300E1,-2.483893186E-4,9.279921651E-4,3.103713738E-3
4.304936300E1,-1.513773575E-3,-8.193943650E-4,4.275155254E-3
4.305943400E1,-2.554282546E-4,2.328461036E-3,3.056492889E-3
4.306947400E1,1.425557770E-3,2.843517810E-3,1.239684410E-3
4.307951400E1,2.121708356E-3,4.793483764E-3,5.704321666E-4
4.308955500E1,4.388727248E-3,2.505376935E-3,6.970437244E-5
4.309959500E1,4.399113357E-3,1.497104764E-3,-5.785090616E-4
4.310963500E1,3.618289717E-3,1.904407516E-3,-4.919884959E-4
4.311967500E1,2.963684499E-3,2.055142075E-3,-4.709495115E-4
4.312974600E1,3.762958571E-3,-8.581038564E-4,-1.976577099E-3
4.313978600E1,3.923813812E-3,-2.865861170E-3,-2.570195822E-3
4.314982700E1,1.253518276E-3,1.172386110E-4,-3.618187504E-3
4.315986700E1,6.031738594E-4,6.333608180E-4,-4.089566879E-3
4.316990700E1,-1.100953668E-4,-1.242397353E-3,-5.598605145E-3
4.317994800E1,1.171951182E-3,1.070024446E-3,-6.054538302E-3
4.319001800E1,1.090210862E-3,2.158723772E-3,-5.744417198E-3
4.320005900E1,2.706216648E-3,-5.819350481E-4,-5.304196849E-3
4.321009900E1,2.533658408E-3,-2.270002849E-3,-6.282409653E-3
4.322013900E1,3.341538832E-4,-2.960559912E-3,-6.873631384E-3
4.323018000E1,2.301356755E-3,-1.203767955E-3,-6.675315555E-3
4.324022000E1,1.500810497E-3,-1.597916707E-3,-8.604776114E-3
4.325026000E1,9.959898889E-4,-1.882261597E-3,-7.718124427E-3
4.326033100E1,1.339005306E-3,2.478931099E-3,-8.275257424E-3
4.327037100E1,-3.884155303E-4,-3.038424067E-3,-8.003037423E-3
4.328041100E1,-1.069385558E-3,-5.259979516E-4,-7.070132531E-3
4.329045200E1,-3.451574594E-4,-9.355098009E-4,-7.606408093E-3
4.330049200E1,-3.041874617E-3,-1.095034182E-3,-8.480723947E-3
4.331053200E1,-1.191625372E-3,-6.423778832E-4,-8.811573498E-3
4.332060300E1,-1.493893564E-3,-1.658108085E-3,-1.159484312E-2
4.333064300E1,-2.476541325E-3,5.203466862E-4,-1.026314124E-2
4.334068400E1,-1.144694164E-3,-2.530347556E-4,-1.045648661E-2
4.335072400E1,-1.053161919E-3,1.622112468E-3,-1.103357878E-2
4.336076400E1,-4.401020706E-4,-3.337492235E-3,-1.152493246E-2
4.337080500E1,-7.612034678E-4,1.669345424E-3,-9.713360108E-3
4.338084500E1,-5.082041025E-4,1.540182158E-3,-1.154161990E-2
4.339091600E1,-3.250133246E-3,3.751119599E-3,-1.102271117E-2
4.340095600E1,-3.501269966E-3,8.828956634E-4,-1.060885563E-2
4.341099600E1,-1.762818545E-3,-9.069964290E-4,-1.146012731E-2
4.342103600E1,-1.501563936E-3,2.133958042E-4,-1.112137269E-2
4.343107700E1,-2.855131403E-3,1.951184124E-3,-1.244008448E-2
4.344111700E1,-1.586133614E-3,6.683394313E-4,-1.095643733E-2
4.345118800E1,-2.752183005E-3,3.381492570E-3,-1.150566712E-2
4.346122800E1,-3.004917875E-3,-8.049979806E-4,-1.016396657E-2
4.347126800E1,-2.832036465E-3,1.251213253E-3,-9.718690068E-3
4.348130900E1,-2.095939592E-3,2.606762573E-3,-1.037968695E-2
4.349134900E1,-2.682005987E-3,4.856957123E-3,-1.059518289E-2
4.350138900E1,-3.866048530E-3,5.002915859E-4,-8.931240067E-3
4.351143000E1,-4.630917683E-3,2.724954858E-3,-7.515406702E-3
4.352150000E1,-4.606682807E-3,2.648254856E-3,-7.779059466E-3
4.353154100E1,-3.851654008E-3,4.528967664E-3,-5.621765740E-3
4.354158100E1,-3.673221916E-3,1.579251140E-3,-7.234576158E-3
4.355162100E1,-1.874405891E-3,3.604931757E-3,-5.312220193E-3
4.356166100E1,-5.581526086E-3,6.168490276E-3,-5.294110626E-3
4.357170200E1,-4.049334675E-3,4.709172994E-3,-5.318522453E-3
4.358177300E1,-3.563307226E-3,3.379723057E-3,-5.385633558E-3
4.359181300E1,-3.978412598E-3,3.178622574E-4,-7.128151134E-3
4.360185300E1,-2.929126844E-3,1.010283828E-3,-9.157213382E-3
4.361189300E1,-3.317816183E-3,1.311302185E-5,-9.525475092E-3
4.362193400E1,-4.161506891E-3,7.532071322E-4,-8.028246462E-3
4.363197400E1,-5.389736965E-3,1.127643511E-3,-7.946090773E-3
4.364201400E1,-5.235539749E-3,1.661073416E-3,-7.147941738E-3
4.365208500E1,-5.354154855E-3,3.253685310E-3,-6.234069820E-3
4.366212500E1,-4.487562925E-3,3.669938073E-3,-6.332873367E-3
4.367216600E1,-4.402598366E-3,6.388101727E-3,-7.403027266E-3
4.368220600E1,-6.442047656E-3,4.520159215E-3,-7.816083729E-3
4.369224600E1,-5.928322673E-3,5.036015064E-3,-7.845644839E-3
4.370228600E1,-5.032170564E-3,2.840237692E-3,-8.768696338E-3
4.371235700E1,-7.671551779E-3,3.646997735E-3,-8.323857561E-3
4.372239800E1,-8.112572134E-3,1.528186724E-3,-9.199238382E-3
4.373243800E1,-9.324975312E-3,6.654039025E-4,-9.179051034E-3
4.374247800E1,-9.477840737E-3,-3.457982093E-4,-9.821938351E-3
4.375251800E1,-8.674276993E-3,1.231526956E-3,-1.047781855E-2
4.376255900E1,-6.869718432E-3,5.905050784E-4,-1.246160734E-2
4.377262900E1,-6.215542555E-3,-1.900642179E-3,-1.090966444E-2
4.378267000E1,-5.118053406E-3,8.956771344E-4,-1.208944432E-2
4.379271000E1,-5.406057462E-3,-6.692856550E-4,-1.174544729E-2
4.380275000E1,-4.130668938E-3,2.034354955E-3,-1.046819519E-2
4.381279100E1,-3.378517926E-3,3.059498966E-3,-1.012189314E-2
4.382283100E1,-5.165232345E-3,2.345506102E-3,-1.031550486E-2
4.383287100E1,-6.248136982E-3,2.184621990E-4,-9.908434004E-3
4.384294200E1,-6.724577397E-3,-3.938732669E-3,-9.618150070E-3
4.385298200E1,-5.512306467E-3,-1.546416432E-3,-8.789907210E-3
4.386302300E1,-7.253747433E-3,-7.594507188E-4,-6.765904836E-3
4.387306300E1,-6.349559873E-3,-6.388276815E-4,-6.247656886E-3
4.388310300E1,-5.534365773E-3,4.562642425E-4,-4.738177173E-3
4.389314300E1,-4.303956404E-3,-1.935408451E-3,-6.005483679E-3
4.390321400E1,-4.129517823E-3,1.619379967E-3,-6.964487955E-3
4.391325400E1,-4.153827205E-3,-3.959294409E-4,-6.189863198E-3
4.392329500E1,-2.336539328E-4,2.499459311E-3,-7.533427794E-3
4.393333500E1,-1.351179555E-3,2.398559824E-3,-7.182822563E-3
4.394337500E1,-3.692731261E-4,3.541588783E-3,-6.783614866E-3
4.395341600E1,-1.635957509E-3,1.325879246E-3,-6.540780887E-3
4.396343187E1,-4.249317572E-3,3.446821123E-3,-4.652866162E-3
4.397350288E1,-6.591685116E-3,1.193178818E-3,-4.770131782E-3
4.398354288E1,-6.896883249E-3,-6.465334445E-4,-3.534158692E-3
4.399358287E1,-9.044967592E-3,-5.772970617E-4,-4.578785505E-3
4.400362387E1,-7.417775691E-3,-1.866109669E-4,-5.430997349E-3
4.401366387E1,-7.515547797E-3,-1.120958477E-3,-6.683044136E-3
4.402370387E1,-5.442542955E-3,1.569634303E-3,-8.478281088E-3
4.403377487E1,-4.264904186E-3,-7.756873965E-4,-9.222536348E-3
4.404381487E1,-3.834536299E-3,-6.430614740E-4,-7.000661455E-3
4.405385487E1,-5.463272333E-3,1.978661865E-3,-6.216138601E-3
4.406389587E1,-4.836630076E-3,-2.709105611E-4,-7.180735469E-3
4.407393587E1,-6.413763389E-3,-1.806080341E-3,-6.780953612E-3
4.408397588E1,-4.111194983E-3,-5.400124937E-4,-5.014745053E-3
4.409401687E1,-5.240280181E-3,-6.251521409E-4,-4.770577885E-3
4.410408687E1,-5.318842828E-3,1.133864745E-3,-4.755930044E-3
4.411412788E1,-1.472301781E-3,2.448743209E-3,-4.173015244E-3
4.412416788E1,-1.835823059E-3,1.652725041E-3,-2.175644040E-3
4.413420787E1,5.199480802E-5,-1.290068030E-5,-2.739390358E-3
4.414424887E1,8.040713146E-4,-5.538159981E-3,-2.877874766E-3
4.415428887E1,5.925167352E-5,2.552475780E-3,-1.013209112E-3
4.416435988E1,5.346266553E-4,9.170286357E-4,-1.728800475E-3
4.417439987E1,-1.190496609E-3,-2.609699033E-3,-1.863201847E-3
4.418443987E1,-3.406815231E-4,4.039332271E-4,-1.176905236E-3
4.419447987E1,2.282522619E-3,2.068819478E-3,-1.882334938E-3
4.420452087E1,1.679049805E-3,-1.778116450E-3,-1.209087786E-3
4.421456087E1,2.259597182E-3,-1.834569499E-3,-3.955885768E-5
4.422460088E1,1.986622810E-3,1.752441749E-3,-1.438250998E-3
4.423467187E1,1.379624940E-3,1.499742270E-3,-1.998180524E-3
4.424471187E1,2.480575815E-3,-2.844938077E-3,-7.659359835E-4
4.425475288E1,3.330187872E-3,1.085054129E-3,-8.342460496E-4
4.426479288E1,2.012189478E-3,-1.477226615E-4,9.993402055E-4
4.427483287E1,2.985522151E-3,-1.115618274E-3,-1.653659390E-3
