"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.185385837E1,4.225041270E-1,5.079821944E-1,2.226881832E-1
3.186389837E1,4.411845803E-1,3.519281447E-1,2.950395644E-1
3.187396938E1,4.757550657E-1,3.151458800E-1,3.199294508E-1
3.188400937E1,5.226802826E-1,4.013998806E-1,3.403718174E-1
3.189405037E1,5.611983538E-1,5.276110768E-1,3.433007598E-1
3.190409037E1,5.682331920E-1,6.323295236E-1,3.316560090E-1
3.191413038E1,5.556798577E-1,6.969559193E-1,3.044888377E-1
3.192420137E1,5.234583616E-1,7.230986357E-1,2.815546989E-1
3.193424137E1,4.737296700E-1,6.780642867E-1,2.710154951E-1
3.194428237E1,4.269038141E-1,5.977962017E-1,2.790322900E-1
3.195432238E1,3.883439004E-1,4.909808934E-1,2.891067564E-1
3.196436238E1,3.779520392E-1,4.196663201E-1,2.870888114E-1
3.197439254E1,3.877601922E-1,3.679724932E-1,2.721727192E-1
3.198446354E1,4.132086635E-1,3.389309049E-1,2.644434869E-1
3.199450354E1,4.299117327E-1,3.027790189E-1,2.600021362E-1
3.200454454E1,4.437599182E-1,2.994565666E-1,2.531835139E-1
3.201458454E1,4.388205409E-1,3.219299316E-1,2.525132000E-1
3.202462454E1,4.195562899E-1,3.653774858E-1,2.661710382E-1
3.203469554E1,4.060716331E-1,4.621232152E-1,2.812091112E-1
3.204473554E1,4.012265205E-1,5.688247681E-1,2.907273769E-1
3.205477654E1,3.779850900E-1,4.636037946E-1,2.781135738E-1
3.206481654E1,3.405974805E-1,3.228383064E-1,2.752923369E-1
3.207485654E1,2.948217392E-1,2.839268744E-1,2.413367778E-1
3.208489754E1,2.244050056E-1,2.798028886E-1,1.437809169E-1
3.209496754E1,1.269365102E-1,3.170991242E-1,1.896521077E-2
3.210500854E1,3.962120973E-3,3.797331154E-1,-1.056342795E-1
3.211504854E1,-1.467333734E-1,4.478370845E-1,-2.008939385E-1
3.212508854E1,-2.914716899E-1,5.262535810E-1,-2.612497807E-1
3.213512854E1,-4.231804609E-1,6.049145460E-1,-2.993449867E-1
3.214519954E1,-5.461947322E-1,6.668574810E-1,-3.189156950E-1
3.215524054E1,-6.677030325E-1,7.096264958E-1,-3.077352047E-1
3.216528054E1,-7.616477609E-1,7.748684287E-1,-2.643459141E-1
3.217532054E1,-8.797267079E-1,8.523266912E-1,-1.864002496E-1
3.218536054E1,-1.066428304E0,9.099337459E-1,-9.548111260E-2
3.219540154E1,-1.339137912E0,9.375046492E-1,2.036959305E-2
3.220547254E1,-1.685601354E0,9.028519988E-1,1.315106302E-1
3.221551254E1,-2.069708586E0,9.210035801E-1,2.245415151E-1
3.222555254E1,-2.413641214E0,1.109591007E0,2.683597207E-1
3.223559254E1,-2.624375105E0,1.408879995E0,1.908068806E-1
3.224563354E1,-2.667412519E0,1.658926845E0,-3.434419632E-2
3.225567354E1,-2.591106892E0,1.677396894E0,-3.558308780E-1
3.226574454E1,-2.440310478E0,1.536899686E0,-7.087246180E-1
3.227578454E1,-2.282007217E0,1.502190948E0,-9.954487681E-1
3.228582454E1,-2.104090691E0,1.593341351E0,-1.148988724E0
3.229586554E1,-1.932168722E0,1.636812568E0,-1.221827507E0
3.230590554E1,-1.803011537E0,1.464051008E0,-1.290355921E0
3.231597654E1,-1.759389520E0,1.176882029E0,-1.325226068E0
3.232601654E1,-1.820449114E0,7.493989468E-1,-1.341217041E0
3.233605654E1,-1.958618164E0,2.740451992E-1,-1.340353370E0
3.234609754E1,-2.105463743E0,-1.477253139E-1,-1.392359376E0
3.235613754E1,-2.212496996E0,-4.370604455E-1,-1.494429588E0
3.236617754E1,-2.224956989E0,-6.208325624E-1,-1.557103634E0
3.237624854E1,-2.124300003E0,-7.419661880E-1,-1.563243866E0
3.238628854E1,-1.932608128E0,-7.771137357E-1,-1.534666896E0
3.239632854E1,-1.714659810E0,-7.132205367E-1,-1.465947032E0
3.240636954E1,-1.531577349E0,-7.110252976E-1,-1.378735065E0
3.241640954E1,-1.397836566E0,-8.214431405E-1,-1.282881498E0
3.242648054E1,-1.266847610E0,-9.459027648E-1,-1.145991921E0
3.243652054E1,-1.111285925E0,-1.045854926E0,-9.756766558E-1
3.244656054E1,-9.184975028E-1,-1.113181591E0,-7.830580473E-1
3.245660154E1,-6.819922924E-1,-1.107996225E0,-5.931198001E-1
3.246664154E1,-4.444275796E-1,-1.094203591E0,-4.081187248E-1
3.247668154E1,-2.360120416E-1,-1.048730969E0,-2.559907138E-1
3.248675254E1,-3.544320911E-2,-9.856812358E-1,-1.962461919E-1
3.249679254E1,1.436810046E-1,-9.071014524E-1,-2.105897069E-1
3.250683354E1,2.819554806E-1,-8.715763688E-1,-2.281382978E-1
3.251687354E1,3.850347102E-1,-8.554186821E-1,-2.161612660E-1
3.252691354E1,4.708296061E-1,-8.043038249E-1,-1.951961368E-1
3.253695354E1,5.301083922E-1,-7.455901504E-1,-1.697280556E-1
3.254702454E1,5.821074843E-1,-6.754201055E-1,-1.440232992E-1
3.255706554E1,6.256355047E-1,-6.556040645E-1,-1.201701760E-1
3.256710554E1,6.709205508E-1,-7.037503719E-1,-8.449457586E-2
3.257714554E1,7.182345390E-1,-8.294662237E-1,-4.283049330E-2
3.258718554E1,7.561854124E-1,-1.002448797E0,-1.027072221E-2
3.259725654E1,7.726767659E-1,-1.137374640E0,3.327568993E-2
3.260729654E1,7.792581916E-1,-1.167782664E0,7.561931759E-2
3.261733754E1,7.382732034E-1,-1.181678176E0,9.002275765E-2
3.262737754E1,6.552138925E-1,-1.216964364E0,8.005896956E-2
3.263741754E1,5.857578516E-1,-1.286662459E0,2.117460966E-2
3.264745854E1,5.363565683E-1,-1.297323585E0,-5.670765415E-2
3.265752854E1,4.455609322E-1,-1.244620442E0,-1.567354500E-1
3.266756954E1,3.256101906E-1,-1.140471101E0,-2.703318894E-1
3.267760954E1,2.275297046E-1,-1.031296611E0,-3.884675801E-1
3.268764954E1,1.722562909E-1,-9.583439231E-1,-5.101821423E-1
3.269769054E1,1.153125837E-1,-1.012789965E0,-6.676354408E-1
3.270776054E1,-1.983141527E-3,-1.049801350E0,-7.548842430E-1
3.271780154E1,-1.053057984E-1,-7.511749864E-1,-6.258306503E-1
3.272784154E1,-1.183971949E-2,-3.195505440E-1,-3.822532296E-1
3.273788154E1,2.301321626E-1,-1.006461531E-1,-1.711319387E-1
3.274792154E1,5.929668546E-1,1.820166111E-1,1.192118078E-1
3.275796254E1,9.498589635E-1,5.238916874E-1,4.993490279E-1
3.276803354E1,1.257842183E0,6.175121665E-1,8.870030642E-1
3.277807354E1,1.499820709E0,3.639248610E-1,1.183661819E0
3.278811354E1,1.567241192E0,-4.244570434E-2,1.332024097E0
3.279815354E1,1.340955257E0,-3.800533116E-1,1.246104717E0
3.280819454E1,8.661020398E-1,-5.770127177E-1,9.516656995E-1
3.281823454E1,3.528485894E-1,-6.554856896E-1,5.175563097E-1
3.282830554E1,-2.626171708E-2,-8.127117157E-1,7.936368883E-2
3.283834554E1,-2.008995712E-1,-9.178066850E-1,-2.603960037E-1
3.284838554E1,-9.938823432E-2,-7.368445396E-1,-4.732293487E-1
3.285842654E1,2.843913734E-1,-3.513983488E-1,-5.091732144E-1
3.286846654E1,8.361132145E-1,-1.302905679E-1,-3.940599859E-1
3.287853754E1,1.474169254E0,-1.832413971E-1,-1.787018776E-1
3.288857754E1,2.097921848E0,-3.372129202E-1,1.212315708E-1
3.289861754E1,2.577258825E0,-4.662292004E-1,4.844694138E-1
3.290865854E1,2.796644926E0,-4.600308836E-1,8.466252685E-1
3.291869854E1,2.711978436E0,-2.437025905E-1,1.124235630E0
3.292873854E1,2.248762608E0,5.524243787E-2,1.305067182E0
3.293880954E1,1.470989108E0,9.271764755E-2,1.458529711E0
3.294884954E1,6.697047353E-1,-1.077454537E-1,1.569541216E0
3.295888954E1,2.667329274E-2,-4.191417098E-1,1.544833183E0
3.296894225E1,-2.660558820E-1,-7.498630285E-1,1.314476013E0
3.297898225E1,-2.208109051E-1,-8.719178438E-1,9.848291278E-1
3.298905325E1,1.798576489E-2,-6.272147298E-1,6.458606720E-1
3.299909325E1,3.598445654E-1,-1.603224128E-1,2.768469751E-1
3.300913325E1,6.926422119E-1,4.053254426E-1,-7.101581246E-2
3.301917425E1,8.918426633E-1,9.601130486E-1,-3.073130250E-1
3.302921425E1,9.162572026E-1,1.383189917E0,-4.061015844E-1
3.303925425E1,8.452684879E-1,1.613884926E0,-3.805352151E-1
3.304932525E1,7.720996737E-1,1.630646110E0,-2.905544937E-1
3.305936525E1,7.700860500E-1,1.416757226E0,-2.327018380E-1
3.306940625E1,8.261506557E-1,1.112823963E0,-2.184580117E-1
3.307944625E1,8.815590143E-1,8.323906660E-1,-2.054937482E-1
3.308948625E1,8.619570136E-1,6.328608990E-1,-1.725102961E-1
3.309955725E1,7.496004105E-1,5.388206840E-1,-1.310731024E-1
3.310959725E1,6.065557599E-1,5.218357444E-1,-9.855937958E-2
3.311963825E1,5.181276202E-1,5.589322448E-1,-7.800830156E-2
3.312967825E1,5.198376179E-1,6.155454516E-1,-3.804916888E-2
3.313971825E1,6.033149362E-1,6.337274313E-1,1.371576078E-2
3.314975825E1,7.246162295E-1,5.886919498E-1,7.289721072E-2
3.315982925E1,8.317171335E-1,5.099483728E-1,1.103524417E-1
3.316986925E1,8.840681911E-1,4.221932888E-1,1.258251369E-1
3.317991025E1,8.836975098E-1,3.511446714E-1,1.472329497E-1
3.318995025E1,8.334916234E-1,2.792731822E-1,1.818445623E-1
3.319999025E1,7.498787045E-1,2.282608598E-1,2.101712674E-1
3.321003125E1,6.664301753E-1,2.282278389E-1,2.173442245E-1
3.322010125E1,6.040173769E-1,2.873614728E-1,2.124908864E-1
3.323014225E1,5.596379042E-1,3.702317178E-1,2.051459551E-1
3.324018225E1,5.419607162E-1,4.504602551E-1,2.088440210E-1
3.325022225E1,5.309086442E-1,5.308429003E-1,2.336435020E-1
3.326026325E1,5.358684659E-1,6.275612116E-1,2.681431472E-1
3.327033325E1,5.551921129E-1,6.820187569E-1,2.931537032E-1
3.328037425E1,5.676498413E-1,6.507074237E-1,2.950874269E-1
3.329041425E1,5.738494396E-1,5.849058032E-1,2.867818177E-1
3.330045425E1,5.693745017E-1,4.877235889E-1,2.746287584E-1
3.331049425E1,5.564333797E-1,4.093761444E-1,2.663244307E-1
3.332053525E1,5.338138342E-1,3.831272125E-1,2.694464326E-1
3.333060625E1,5.035211444E-1,4.231124520E-1,2.795435488E-1
3.334064625E1,4.592437148E-1,4.906523824E-1,2.878731191E-1
3.335068625E1,4.238343835E-1,5.627517104E-1,2.963488996E-1
3.336072625E1,3.810917139E-1,5.704040527E-1,3.016507328E-1
3.337076725E1,3.459883928E-1,5.007373095E-1,2.969128191E-1
3.338083825E1,2.979716063E-1,4.087924659E-1,2.771636248E-1
3.339087825E1,2.475377619E-1,3.235929012E-1,2.349384874E-1
3.340091825E1,1.498615444E-1,-4.249294475E-2,1.640757620E-1
3.341095825E1,4.697611928E-2,-4.142647684E-1,1.080655232E-1
3.342099925E1,-3.515097499E-2,-5.850630999E-1,2.822875045E-2
3.343103925E1,-8.971599489E-2,-6.086966991E-1,-1.265743673E-1
3.344111025E1,-1.277307570E-1,-5.117571354E-1,-3.047699630E-1
3.345115025E1,-1.858396530E-1,-4.249410331E-1,-4.219790399E-1
3.346119025E1,-2.893775105E-1,-4.466167688E-1,-4.252597690E-1
3.347123125E1,-3.901651800E-1,-5.016325712E-1,-4.061780274E-1
3.348127125E1,-4.818008244E-1,-5.460770130E-1,-4.251373410E-1
3.349131125E1,-5.870171189E-1,-5.415450335E-1,-4.298095703E-1
3.350138225E1,-7.332925797E-1,-5.242313147E-1,-3.907220960E-1
3.351142225E1,-9.398147464E-1,-5.145958066E-1,-3.117193580E-1
3.352146325E1,-1.211038113E0,-4.995619953E-1,-2.347971499E-1
3.353150325E1,-1.510980129E0,-4.879277945E-1,-1.731631458E-1
3.354154325E1,-1.812057734E0,-4.845857918E-1,-9.730034322E-2
3.355161425E1,-2.096942186E0,-5.514740348E-1,-3.114908747E-2
3.356165425E1,-2.389717340E0,-6.284074783E-1,4.197598994E-2
3.357169425E1,-2.663820744E0,-5.802960396E-1,1.322899163E-1
3.358173525E1,-2.880369425E0,-3.263881505E-1,1.818798482E-1
3.359177525E1,-3.010039568E0,8.564554900E-2,1.133975759E-1
3.360181525E1,-3.038622618E0,5.436893106E-1,-8.230242133E-2
3.361188625E1,-2.978455305E0,8.203533888E-1,-3.910761476E-1
3.362192625E1,-2.825474739E0,8.142638206E-1,-7.911327481E-1
3.363196725E1,-2.588895321E0,6.911651492E-1,-1.211777568E0
3.364200725E1,-2.268787622E0,4.380202293E-1,-1.584471345E0
3.365204725E1,-1.917380691E0,1.288334429E-1,-1.898046136E0
3.366211825E1,-1.655717731E0,-1.643302590E-1,-2.179037333E0
3.367215825E1,-1.536676764E0,-4.010157883E-1,-2.422731638E0
3.368219925E1,-1.557394624E0,-6.284087300E-1,-2.610020161E0
3.369223925E1,-1.645784855E0,-9.166415930E-1,-2.756167650E0
3.370227925E1,-1.746215343E0,-1.313798666E0,-2.887496948E0
3.371231925E1,-1.824645996E0,-1.726641774E0,-3.024652958E0
3.372239025E1,-1.857936621E0,-2.096529007E0,-3.136706591E0
3.373243125E1,-1.770705104E0,-2.470949888E0,-3.166260719E0
3.374247125E1,-1.524840713E0,-2.817956686E0,-3.111311913E0
3.375251125E1,-1.203633308E0,-2.997806072E0,-2.987468719E0
3.376255125E1,-9.096277952E-1,-2.980871439E0,-2.818669319E0
3.377259225E1,-6.514195204E-1,-2.834573746E0,-2.608441591E0
3.378266225E1,-4.443249404E-1,-2.685464382E0,-2.351977587E0
3.379270325E1,-2.965373993E-1,-2.606880903E0,-2.053135872E0
3.380274325E1,-1.979125738E-1,-2.534241438E0,-1.691664219E0
3.381278325E1,-1.377233416E-1,-2.394470692E0,-1.299276829E0
3.382282425E1,-1.101806685E-1,-2.122685432E0,-9.324420691E-1
3.383289425E1,-1.097593531E-1,-1.748181820E0,-6.077532172E-1
3.384293525E1,-1.325157881E-1,-1.345245004E0,-3.091225922E-1
3.385297525E1,-1.600837260E-1,-9.908756018E-1,-2.922786400E-2
3.386301525E1,-1.783878952E-1,-7.874532342E-1,2.204490751E-1
3.387305625E1,-1.419757009E-1,-8.351187706E-1,4.221481085E-1
3.388309625E1,3.777303174E-2,-1.112321615E0,5.697191358E-1
3.389316725E1,3.297011554E-1,-1.440113544E0,6.474416852E-1
3.390320725E1,5.959384441E-1,-1.609786034E0,6.566208005E-1
3.391324725E1,7.559806705E-1,-1.551110268E0,5.990713835E-1
3.392328725E1,8.437267542E-1,-1.411974430E0,4.707701206E-1
3.393332825E1,9.122910500E-1,-1.386126637E0,3.120245934E-1
3.394339925E1,9.926399589E-1,-1.431335449E0,2.352930307E-1
3.395343925E1,1.056758285E0,-1.449579000E0,2.024184167E-1
3.396347925E1,1.052783251E0,-1.351605296E0,1.549068242E-1
3.397349917E1,9.574933648E-1,-1.009136796E0,1.085652635E-1
3.398354017E1,8.315010667E-1,-7.181393504E-1,2.538701519E-3
3.399358017E1,7.557663918E-1,-3.280786276E-1,-1.396684051E-1
3.400365117E1,7.108034492E-1,-1.805577986E-2,-2.239633054E-1
3.401369117E1,6.844412684E-1,4.089346528E-2,-2.049197257E-1
3.402373117E1,6.655834317E-1,-8.294272423E-2,-1.395931840E-1
3.403377217E1,6.253678203E-1,-3.096594810E-1,-1.308100820E-1
3.404381217E1,5.377466679E-1,-3.857010007E-1,-1.617554873E-1
3.405388317E1,4.282355011E-1,-3.108740151E-1,-3.298615664E-2
3.406392317E1,5.191541910E-1,-3.267531097E-1,2.084855884E-1
3.407396317E1,7.408235669E-1,-1.417608410E-1,5.180093050E-1
3.408400417E1,1.004536152E0,3.479915261E-1,8.999622464E-1
3.409404417E1,1.194502711E0,6.927532554E-1,1.270797133E0
3.410408417E1,1.380181432E0,5.068092346E-1,1.583715916E0
3.411415517E1,1.573340535E0,-8.966884017E-2,1.795678496E0
3.412419517E1,1.638373137E0,-6.347169280E-1,1.823760509E0
3.413423517E1,1.550166249E0,-8.762558103E-1,1.692236900E0
3.414427617E1,1.349329114E0,-7.729933262E-1,1.514949203E0
3.415431617E1,1.091805935E0,-4.176256657E-1,1.252498031E0
3.416435617E1,8.114842772E-1,2.187992632E-1,8.791561723E-1
3.417442717E1,5.676218271E-1,1.004150987E0,4.696712792E-1
3.418446717E1,4.710891545E-1,1.616889000E0,1.325297356E-1
3.419450817E1,6.614525318E-1,1.866203070E0,-1.798168011E-2
3.420454817E1,1.120171666E0,1.805834770E0,7.129094005E-2
3.421458817E1,1.648544788E0,1.446260214E0,3.139618337E-1
3.422465917E1,2.114931345E0,8.929712176E-1,5.729724169E-1
3.423469917E1,2.376316547E0,1.792343855E-1,7.976950407E-1
3.424474017E1,2.247279882E0,-5.483196378E-1,1.034363866E0
3.425478017E1,1.642069459E0,-1.101260662E0,1.271513700E0
3.426482017E1,8.298536539E-1,-1.402705193E0,1.329333067E0
3.427486017E1,1.958877742E-1,-1.465990424E0,1.087001085E0
3.428493117E1,-1.610189527E-1,-1.119192839E0,7.195011377E-1
3.429497217E1,-2.226873934E-1,-4.331097305E-1,3.460484743E-1
3.430501217E1,-3.581205010E-2,1.830855608E-1,6.431958824E-2
3.431505217E1,2.716971636E-1,3.859386444E-1,-3.949836269E-2
3.432509217E1,6.183246374E-1,2.495696247E-1,-4.051223025E-2
3.433516317E1,8.818987608E-1,-4.874902591E-2,-5.537301302E-2
3.434520417E1,9.871373177E-1,-2.470916808E-1,-7.935424894E-2
3.435524417E1,8.833745122E-1,-1.820138395E-1,-5.724332854E-2
3.436528417E1,6.175335050E-1,1.191491932E-1,5.312605575E-2
3.437532417E1,3.307568133E-1,4.963762164E-1,1.705245227E-1
3.438536517E1,1.904588342E-1,8.335055113E-1,1.902098060E-1
3.439543517E1,2.384550869E-1,1.075619578E0,6.166186929E-2
3.440547617E1,4.310016036E-1,1.154995799E0,-1.843114197E-1
3.441551617E1,6.564203501E-1,1.010051847E0,-3.984659016E-1
3.442555617E1,8.127537966E-1,7.259796858E-1,-4.576565325E-1
3.443559717E1,8.490179181E-1,4.693370759E-1,-4.206877649E-1
3.444563717E1,7.804852128E-1,3.098781705E-1,-3.356751502E-1
3.445570817E1,6.514091492E-1,2.339535058E-1,-2.297898978E-1
3.446574817E1,5.437445045E-1,2.000943422E-1,-1.142230853E-1
3.447578817E1,5.246900320E-1,2.344159484E-1,1.211422961E-2
3.448582917E1,6.175805330E-1,3.362911940E-1,1.318739057E-1
3.449586917E1,8.004149199E-1,5.086215734E-1,2.060405016E-1
3.450594017E1,1.019556046E0,7.031223774E-1,2.360143811E-1
3.451598017E1,1.204512715E0,8.334289193E-1,2.495987713E-1
3.452602017E1,1.273137331E0,7.722103000E-1,2.803393900E-1
3.453606017E1,1.228171229E0,5.560188890E-1,3.664312363E-1
3.454610117E1,1.117151022E0,4.831782579E-1,4.569033384E-1
3.455614117E1,9.829275012E-1,5.753224492E-1,5.157107115E-1
3.456621217E1,8.788599968E-1,7.695001364E-1,5.381755233E-1
3.457625217E1,8.196209669E-1,9.304388165E-1,5.487519503E-1
3.458629217E1,7.944511175E-1,9.963800311E-1,5.547379255E-1
3.459633317E1,8.000628352E-1,1.021687031E0,5.467370749E-1
3.460637317E1,7.818638682E-1,1.001441121E0,5.215023160E-1
3.461644417E1,7.400165796E-1,9.783957601E-1,4.895662367E-1
3.462648417E1,6.628027558E-1,9.319110513E-1,4.379799962E-1
3.463652417E1,5.793439746E-1,8.596163988E-1,3.638711572E-1
3.464656517E1,5.025972128E-1,7.576165199E-1,2.567878366E-1
3.465660517E1,4.343350530E-1,6.187544465E-1,1.320679337E-1
3.466664517E1,3.684476316E-1,4.923744202E-1,-4.787920974E-3
3.467671617E1,3.021934628E-1,4.480081201E-1,-1.412717849E-1
3.468675617E1,2.139442712E-1,2.971720099E-1,-2.501474023E-1
3.469679717E1,1.195893660E-1,9.265439957E-2,-2.684206665E-1
3.470683717E1,4.792210460E-2,-4.324883968E-2,-1.957107782E-1
3.471687717E1,-1.631744392E-2,-4.257979244E-2,-1.612818539E-1
3.472691717E1,-1.045650169E-1,8.836756647E-2,-2.380362749E-1
3.473698817E1,-2.364535034E-1,1.814732403E-1,-3.456365764E-1
3.474702817E1,-3.844057024E-1,1.784641445E-1,-4.322137833E-1
3.475706917E1,-5.120420456E-1,1.496542841E-1,-5.028553009E-1
3.476710917E1,-6.133478880E-1,1.805352420E-1,-5.803834200E-1
3.477714917E1,-6.913197041E-1,3.029115498E-1,-6.484569311E-1
3.478722017E1,-7.652964592E-1,5.074250102E-1,-7.058717608E-1
3.479726017E1,-8.746262193E-1,7.316931486E-1,-7.220173478E-1
3.480730117E1,-1.071590900E0,9.319080114E-1,-6.913960576E-1
3.481734117E1,-1.360446334E0,1.067078829E0,-6.207715273E-1
3.482738117E1,-1.686591625E0,1.165206194E0,-4.929848313E-1
3.483742217E1,-1.971543074E0,1.299047947E0,-3.078205585E-1
3.484749217E1,-2.176761389E0,1.491566300E0,-1.136119142E-1
3.485753317E1,-2.290679216E0,1.738583803E0,1.723290235E-2
3.486757317E1,-2.355949163E0,1.973919868E0,4.530395195E-2
3.487761317E1,-2.387900591E0,2.220205545E0,-1.773168705E-2
3.488765317E1,-2.371482849E0,2.486202240E0,-1.366961598E-1
3.489772417E1,-2.275669336E0,2.715846539E0,-2.637617886E-1
3.490776517E1,-2.112563610E0,2.736245394E0,-4.560385644E-1
3.491780517E1,-1.922594428E0,2.275160789E0,-8.503499627E-1
3.492784517E1,-1.799555540E0,1.394966245E0,-1.429447055E0
3.493788517E1,-1.742875338E0,5.243137479E-1,-1.944247961E0
3.494792617E1,-1.731125474E0,-8.012689650E-2,-2.258386612E0
3.495799617E1,-1.780471325E0,-3.355571032E-1,-2.416159391E0
3.496806050E1,-1.839227796E0,-3.708189428E-1,-2.503899336E0
3.497810050E1,-1.854464173E0,-3.810231984E-1,-2.562335968E0
3.498814050E1,-1.804503202E0,-4.183042645E-1,-2.573231220E0
3.499818150E1,-1.732693076E0,-5.358571410E-1,-2.555247068E0
3.500825150E1,-1.665768862E0,-7.604812384E-1,-2.516801119E0
3.501829250E1,-1.610496163E0,-1.064998627E0,-2.473019123E0
3.502833250E1,-1.570932269E0,-1.351083636E0,-2.414938927E0
3.503837250E1,-1.544157505E0,-1.541940451E0,-2.344407320E0
3.504841350E1,-1.472760439E0,-1.614869475E0,-2.248549700E0
3.505845350E1,-1.313125253E0,-1.577071905E0,-2.115535259E0
3.506852450E1,-1.061483502E0,-1.444656610E0,-1.942824483E0
3.507856450E1,-7.657580972E-1,-1.308021784E0,-1.722555876E0
3.508860450E1,-4.687775671E-1,-1.180333257E0,-1.449698806E0
3.509864450E1,-2.321550399E-1,-1.096573949E0,-1.134342790E0
3.510868550E1,-8.500021696E-2,-1.037145495E0,-8.250058889E-1
3.511872550E1,1.566134393E-3,-9.879704118E-1,-5.557029843E-1
3.512879650E1,9.086857736E-2,-8.748923540E-1,-3.325801492E-1
3.513883650E1,1.969469935E-1,-7.130091786E-1,-1.090476662E-1
3.514887650E1,3.149881661E-1,-5.547119379E-1,7.221507281E-2
3.515891750E1,4.449879825E-1,-3.924838006E-1,1.927061975E-1
3.516895750E1,5.594018698E-1,-2.053645104E-1,2.627193630E-1
3.517902850E1,6.776002645E-1,-4.839340597E-2,3.039834201E-1
3.518906850E1,7.823628783E-1,2.707125433E-2,3.381834924E-1
3.519910850E1,8.877972960E-1,-1.795004122E-2,4.128206670E-1
3.520914950E1,1.008837461E0,-1.367701590E-1,5.158557296E-1
3.521918950E1,1.123349786E0,-3.038743138E-1,6.198474169E-1
3.522922950E1,1.223473668E0,-4.936620891E-1,7.028778195E-1
3.523930050E1,1.284258246E0,-6.180700064E-1,7.740655541E-1
3.524934050E1,1.256216764E0,-6.386756897E-1,7.888059020E-1
3.525938150E1,1.169937253E0,-5.605654716E-1,7.227780223E-1
3.526942150E1,1.042434335E0,-4.534723163E-1,6.407894492E-1
3.527946150E1,8.819466829E-1,-4.765234888E-1,5.552267432E-1
3.528953250E1,6.680541039E-1,-6.961144209E-1,4.288291037E-1
3.529957250E1,4.341536462E-1,-9.396016002E-1,1.835958809E-1
3.530961250E1,2.105812579E-1,-1.086733222E0,-1.731388122E-1
3.531965350E1,-6.026794761E-2,-1.170824528E0,-4.263254404E-1
3.532969350E1,3.889006376E-2,-9.876354933E-1,-4.520478249E-1
3.533973350E1,3.123863637E-1,-4.062797427E-1,-2.770170569E-1
3.534980450E1,5.553534627E-1,6.050673723E-1,7.026340067E-2
3.535984450E1,8.155412078E-1,1.575640559E0,5.290802121E-1
3.536988550E1,1.244675756E0,1.877108455E0,9.721433520E-1
3.537992550E1,1.783292413E0,1.451308370E0,1.324854970E0
3.538996550E1,2.198984146E0,7.880566716E-1,1.545718908E0
3.540000650E1,2.317219019E0,2.424679697E-1,1.682436943E0
3.541007650E1,2.133469105E0,7.740141824E-3,1.748644114E0
3.542011750E1,1.726401925E0,-4.245138913E-2,1.712201238E0
3.543015750E1,1.173956037E0,1.183155738E-2,1.555313587E0
3.544019750E1,6.114027500E-1,2.273163497E-1,1.320037007E0
3.545023750E1,1.836229563E-1,5.860550404E-1,1.052439690E0
3.546030850E1,-1.245903037E-2,8.806126714E-1,7.929348946E-1
3.547034950E1,9.219200909E-2,9.340745807E-1,6.785023212E-1
3.548038950E1,4.523275793E-1,9.230994582E-1,6.946389675E-1
3.549042950E1,9.730671644E-1,8.999110460E-1,7.474198937E-1
3.550046950E1,1.521150827E0,7.820386887E-1,7.986117005E-1
3.551051050E1,1.955606937E0,4.230304062E-1,8.498498797E-1
3.552058150E1,2.142602444E0,9.200569242E-2,8.885660768E-1
3.553062150E1,2.057623625E0,9.260623902E-2,9.131883383E-1
3.554066150E1,1.653233171E0,1.518267840E-1,8.288301826E-1
3.555070150E1,1.126922250E0,1.780051142E-1,6.460279226E-1
3.556074250E1,6.797316670E-1,2.854928672E-1,4.856263399E-1
3.557081250E1,3.848986924E-1,4.777826965E-1,3.667066097E-1
3.558085350E1,1.817192584E-1,5.822356939E-1,2.976720929E-1
3.559089350E1,5.757227540E-2,2.470217794E-1,2.911774516E-1
3.560093350E1,6.156110764E-2,-1.985843033E-1,3.532816172E-1
3.561097450E1,1.226878464E-1,-3.907052875E-1,4.145745337E-1
3.562101450E1,1.717606783E-1,-2.067022920E-1,4.285795689E-1
3.563108550E1,1.847734153E-1,2.997941971E-1,4.401419461E-1
3.564112550E1,2.530591786E-1,9.022397399E-1,4.501551688E-1
3.565116550E1,4.719161391E-1,1.349107742E0,3.862451613E-1
3.566120650E1,7.563229203E-1,1.556579947E0,2.113421112E-1
3.567124650E1,9.982484579E-1,1.553499460E0,-2.776836511E-3
3.568131750E1,1.104143262E0,1.411715508E0,-1.636831909E-1
3.569135750E1,1.042838335E0,1.169623852E0,-2.209709883E-1
3.570139750E1,8.485568762E-1,8.517501950E-1,-2.011120915E-1
3.571143750E1,6.051388979E-1,5.173189640E-1,-1.528771818E-1
3.572147850E1,4.043418169E-1,2.832615376E-1,-1.006939262E-1
3.573151850E1,3.131319880E-1,1.849730462E-1,-5.181906000E-2
3.574158950E1,3.598728180E-1,2.186930329E-1,1.708724350E-2
3.575162950E1,5.199415684E-1,3.503583670E-1,8.896969259E-2
3.576166950E1,7.420794964E-1,5.402041078E-1,1.555091143E-1
3.577171050E1,9.597569704E-1,7.181916833E-1,2.033120543E-1
3.578175050E1,1.129026771E0,8.573050499E-1,2.197713405E-1
3.579179050E1,1.192529798E0,8.970889449E-1,2.296830863E-1
