"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.157660637E1,-3.917802887E0,-1.337872879E1,5.361849976E-1
3.158664637E1,-2.781815186E0,-1.291948380E1,-1.207987976E-1
3.159668637E1,-1.795366516E0,-1.187076462E1,-6.465055847E-1
3.160675737E1,-1.173409882E0,-1.064960403E1,-1.123713226E0
3.161679737E1,-8.961863708E-1,-9.463620300E0,-1.514849854E0
3.162683837E1,-1.092428284E0,-8.397237854E0,-1.926493835E0
3.163687838E1,-1.879341888E0,-7.650889893E0,-2.159259796E0
3.164691838E1,-3.060236206E0,-7.394173737E0,-1.783391418E0
3.165695938E1,-4.004772034E0,-7.764653320E0,-8.949888611E-1
3.166702937E1,-4.361330566E0,-8.510252838E0,1.510359192E-1
3.167707038E1,-4.365821228E0,-9.228908386E0,1.165476379E0
3.168711038E1,-3.884871368E0,-9.624236298E0,2.143392792E0
3.169715038E1,-2.887495422E0,-9.532327423E0,2.935545502E0
3.170719038E1,-1.755100250E0,-9.337432709E0,3.610791321E0
3.171723137E1,-8.268804932E-1,-9.336384888E0,3.986210632E0
3.172730238E1,-1.775308228E-1,-9.518556061E0,3.562890930E0
3.173734238E1,2.993774414E-1,-9.657167816E0,2.679428101E0
3.174738237E1,6.764433289E-1,-9.701625366E0,1.437011719E0
3.175742237E1,1.054706726E0,-9.642648010E0,1.990859985E-1
3.176746337E1,1.277293854E0,-9.534722443E0,-9.827064514E-1
3.177753438E1,1.309177551E0,-9.515711975E0,-1.734143829E0
3.178757437E1,9.202862549E-1,-9.680668945E0,-1.968855743E0
3.179761437E1,-3.727249146E-2,-9.906998291E0,-1.718426514E0
3.180765437E1,-1.007255402E0,-1.015608032E1,-9.578581238E-1
3.181769538E1,-1.636995850E0,-1.036145325E1,-3.667373657E-2
3.182773538E1,-1.969454498E0,-1.039797729E1,7.436535645E-1
3.183780637E1,-2.044448547E0,-1.017928207E1,1.241817627E0
3.184784637E1,-1.954335938E0,-9.890382843E0,1.343605957E0
3.185788638E1,-1.798959045E0,-9.791288910E0,1.088686066E0
3.186792738E1,-1.702709198E0,-1.003528152E1,6.023474121E-1
3.187796738E1,-1.650467834E0,-1.042596909E1,2.215393066E-2
3.188803838E1,-1.508413239E0,-1.060394897E1,-4.888833618E-1
3.189807838E1,-1.327140198E0,-1.057790314E1,-7.785310364E-1
3.190811838E1,-1.221160583E0,-1.053554123E1,-8.396040344E-1
3.191815938E1,-1.241218872E0,-1.040591080E1,-7.948471069E-1
3.192819937E1,-1.376238098E0,-1.021730301E1,-7.069798279E-1
3.193823937E1,-1.521136780E0,-9.980495453E0,-5.713618469E-1
3.194831038E1,-1.570384369E0,-9.727671204E0,-3.890409851E-1
3.195835038E1,-1.532812500E0,-9.514664154E0,-2.131567383E-1
3.196838054E1,-1.451681213E0,-9.353150024E0,-8.023315430E-2
3.197842154E1,-1.337917786E0,-9.230704651E0,2.634521484E-2
3.198846154E1,-1.198258209E0,-9.007518768E0,5.134323120E-2
3.199850154E1,-1.026714935E0,-8.777297516E0,4.475692749E-2
3.200857254E1,-9.620494080E-1,-8.564739532E0,-8.158035278E-2
3.201861254E1,-9.988728333E-1,-8.443042603E0,-2.625540161E-1
3.202865354E1,-1.152303772E0,-8.453371124E0,-4.002676392E-1
3.203869354E1,-1.250948639E0,-8.547375641E0,-3.905378723E-1
3.204873354E1,-1.275347900E0,-8.745563507E0,-1.163081360E-1
3.205880454E1,-1.142873383E0,-9.222471771E0,3.619473267E-1
3.206884454E1,-1.009351044E0,-1.001267853E1,5.724096680E-1
3.207888554E1,-1.023870850E0,-1.108953918E1,8.343649292E-1
3.208892554E1,-1.012793884E0,-1.190354645E1,1.124162292E0
3.209896554E1,-8.764274597E-1,-1.233464996E1,1.282233582E0
3.210900554E1,-7.831713867E-1,-1.237970627E1,1.294807434E0
3.211907654E1,-8.009843445E-1,-1.206476120E1,1.188229065E0
3.212911754E1,-9.339079285E-1,-1.167347488E1,1.018631744E0
3.213915754E1,-1.122665405E0,-1.143142822E1,9.770182800E-1
3.214919754E1,-1.397044830E0,-1.132604736E1,1.026565247E0
3.215923754E1,-1.808688812E0,-1.111932724E1,1.111438751E0
3.216930854E1,-2.415377197E0,-1.041743683E1,1.127455444E0
3.217934854E1,-3.082689514E0,-9.221274261E0,1.018032990E0
3.218938954E1,-3.631148987E0,-8.062833252E0,9.804611206E-1
3.219942954E1,-4.035757599E0,-7.192393341E0,1.078357544E0
3.220946954E1,-4.261937256E0,-6.620881805E0,1.175056458E0
3.221951054E1,-4.490212555E0,-6.498137054E0,9.484277344E-1
3.222958054E1,-4.702920227E0,-7.187004547E0,3.299139404E-1
3.223962154E1,-4.755460968E0,-8.573271790E0,-3.228785706E-1
3.224966154E1,-4.585264893E0,-9.873617706E0,-6.905140686E-1
3.225970154E1,-4.183200989E0,-1.087234085E1,-7.144642639E-1
3.226974254E1,-3.763174438E0,-1.181478104E1,-4.912783813E-1
3.227981254E1,-3.410358124E0,-1.251846771E1,-7.393125916E-1
3.228985354E1,-3.040477295E0,-1.292427383E1,-1.082997894E0
3.229989354E1,-2.603535919E0,-1.340043365E1,-1.207987976E0
3.230993354E1,-2.149230652E0,-1.397658554E1,-9.876461792E-1
3.231997354E1,-1.890568542E0,-1.434032913E1,-9.416917419E-1
3.233001454E1,-1.720073090E0,-1.439511520E1,-9.342073059E-1
3.234008554E1,-1.501228180E0,-1.390503433E1,-1.031504974E0
3.235012554E1,-1.135538635E0,-1.249676285E1,-1.342558136E0
3.236016554E1,-7.111711121E-1,-1.054347473E1,-1.789528656E0
3.237020554E1,-2.918930054E-1,-8.629554749E0,-2.381547546E0
3.238024654E1,2.412982178E-1,-6.991810455E0,-3.144361267E0
3.239028654E1,7.336244202E-1,-5.745053101E0,-3.789669342E0
3.240035754E1,1.001417542E0,-4.889582062E0,-4.105811920E0
3.241039754E1,1.147663422E0,-4.452790375E0,-3.794309692E0
3.242043754E1,1.216220856E0,-4.388124847E0,-3.197351074E0
3.243047854E1,1.210083618E0,-4.433929596E0,-2.873424683E0
3.244051854E1,1.295555878E0,-4.499942322E0,-2.781665497E0
3.245058954E1,1.465901642E0,-4.641547852E0,-2.939736786E0
3.246062954E1,1.662293243E0,-4.885839844E0,-3.356170807E0
3.247066954E1,1.780697021E0,-5.212610321E0,-3.693419495E0
3.248071054E1,1.729204102E0,-5.512885895E0,-3.920646973E0
3.249075054E1,1.074166260E0,-6.017037506E0,-4.281995544E0
3.250079054E1,3.040177917E-1,-6.540199585E0,-4.477788391E0
3.251086154E1,-6.077362061E-2,-6.869814148E0,-4.437372437E0
3.252090154E1,1.317260742E-2,-6.983427887E0,-4.282294922E0
3.253094154E1,2.252815247E-1,-7.004833374E0,-4.289030914E0
3.254098254E1,4.248165894E-1,-7.038962402E0,-4.298161926E0
3.255102254E1,5.569917297E-1,-7.137756958E0,-4.287983093E0
3.256109354E1,5.261558533E-1,-7.403903503E0,-4.277205505E0
3.257113354E1,4.324507141E-1,-7.728129272E0,-4.179907837E0
3.258117354E1,3.189866638E-1,-8.103099518E0,-4.195924530E0
3.259121454E1,1.700463867E-1,-8.450377350E0,-4.320315857E0
3.260125454E1,1.751358032E-2,-8.756939850E0,-4.580774231E0
3.261129454E1,-1.014889526E-1,-9.124275970E0,-4.969665527E0
3.262136554E1,-1.365161133E-1,-9.612410889E0,-5.127736816E0
3.263140554E1,-9.131011963E-2,-1.017284546E1,-5.030888214E0
3.264144654E1,-6.526428223E-2,-1.074675201E1,-4.985233154E0
3.265148654E1,-2.664459229E-1,-1.123803040E1,-5.157824249E0
3.266152654E1,-6.001020813E-1,-1.155896301E1,-5.517825623E0
3.267156654E1,-9.199868774E-1,-1.177406570E1,-5.923482056E0
3.268163754E1,-1.174757080E0,-1.187241119E1,-6.228547668E0
3.269167854E1,-1.468296661E0,-1.174906769E1,-6.345604248E0
3.270171854E1,-1.703457642E0,-1.115375565E1,-6.264023895E0
3.271175854E1,-1.579066315E0,-9.975256348E0,-6.431824951E0
3.272179854E1,-1.168769531E0,-9.217532043E0,-7.173831940E0
3.273186954E1,-8.201445007E-1,-9.943971405E0,-6.797364807E0
3.274190954E1,-2.016307068E-1,-1.102023331E1,-5.376669159E0
3.275195054E1,3.089575195E-1,-1.126257935E1,-3.968697052E0
3.276199054E1,-1.191522217E-1,-1.094838272E1,-2.837349701E0
3.277203054E1,-1.157243500E0,-1.032507889E1,-1.892514496E0
3.278207154E1,-2.514920197E0,-1.009964767E1,-1.511107635E0
3.279214154E1,-3.868255920E0,-1.028960266E1,-1.656305695E0
3.280218254E1,-4.869523773E0,-1.037208115E1,-1.674717407E0
3.281222254E1,-5.103636932E0,-9.977202301E0,-1.283281403E0
3.282226254E1,-4.622537384E0,-9.319919128E0,-7.568261719E-1
3.283230354E1,-3.227139130E0,-8.823850708E0,-6.496490479E-2
3.284237354E1,-1.237476654E0,-8.544082489E0,4.096980286E-1
3.285241454E1,4.793032837E-1,-8.150850220E0,2.965333557E-1
3.286245454E1,1.613644409E0,-7.532186737E0,2.252815247E-1
3.287249454E1,2.160008240E0,-6.903793488E0,9.707313538E-1
3.288253454E1,2.349514160E0,-6.359824677E0,2.392923889E0
3.289257554E1,2.220482483E0,-5.796845398E0,3.694317627E0
3.290264654E1,1.842219086E0,-5.475463715E0,4.589755554E0
3.291268654E1,1.228345642E0,-5.621709595E0,4.934488678E0
3.292272654E1,7.439529419E-2,-6.691684570E0,4.537813568E0
3.293276654E1,-1.467248840E0,-8.298293610E0,3.842509460E0
3.294280754E1,-2.910098419E0,-9.767189026E0,3.321443024E0
3.295284754E1,-3.839066620E0,-1.089060287E1,2.603236542E0
3.296291854E1,-4.237687683E0,-1.186223236E1,1.185384979E0
3.297297025E1,-4.359384613E0,-1.260334122E1,-1.519340515E-1
3.298301025E1,-4.390070801E0,-1.289972488E1,-1.165177002E0
3.299305125E1,-4.476291504E0,-1.236353989E1,-2.036365356E0
3.300309125E1,-4.463867340E0,-1.150567383E1,-2.447260895E0
3.301316225E1,-4.477189636E0,-1.048359924E1,-2.631827087E0
3.302320225E1,-4.522545319E0,-9.395062866E0,-2.680326233E0
3.303324225E1,-4.553381195E0,-8.504564667E0,-2.328408051E0
3.304328325E1,-4.371958466E0,-8.022866364E0,-1.541494446E0
3.305332325E1,-3.931723938E0,-8.025111694E0,-4.216731262E-1
3.306336325E1,-3.276686096E0,-8.550519104E0,1.034648438E0
3.307343425E1,-2.581831055E0,-9.130562897E0,2.250869293E0
3.308347425E1,-1.943109283E0,-9.399254150E0,2.876867523E0
3.309351525E1,-1.341510315E0,-9.300908661E0,2.840193787E0
3.310355525E1,-8.223898315E-1,-9.053323517E0,2.194586334E0
3.311359525E1,-4.005670166E-1,-8.991352386E0,1.268911285E0
3.312366625E1,-3.308120728E-2,-9.140592041E0,3.140469360E-1
3.313370625E1,2.799179077E-1,-9.350904694E0,-5.409750366E-1
3.314374625E1,6.004014587E-1,-9.563612366E0,-1.016685791E0
3.315378725E1,8.369096375E-1,-9.658365326E0,-1.059197388E0
3.316382725E1,9.226812744E-1,-9.688003693E0,-8.307723999E-1
3.317386725E1,8.033793640E-1,-9.665101318E0,-4.858895874E-1
3.318393825E1,4.218228149E-1,-9.576036530E0,-2.110610962E-1
3.319397825E1,-3.200344849E-1,-9.526040497E0,-1.760339355E-1
3.320401925E1,-1.134341125E0,-9.570198669E0,-2.749781799E-1
3.321405925E1,-1.663490753E0,-9.656269684E0,-5.301974487E-1
3.322409925E1,-1.988764343E0,-9.715396729E0,-7.780819702E-1
3.323414025E1,-2.105671234E0,-9.728569336E0,-8.470884705E-1
3.324421025E1,-2.144739990E0,-9.627828827E0,-7.825726318E-1
3.325425125E1,-2.167941742E0,-9.433682556E0,-6.824308777E-1
3.326429125E1,-2.176923065E0,-9.225166168E0,-6.409671021E-1
3.327433125E1,-2.112706604E0,-9.106912079E0,-4.282594299E-1
3.328437125E1,-1.952689362E0,-9.177116089E0,-3.233276367E-2
3.329444225E1,-1.671274567E0,-9.327553253E0,3.724255371E-1
3.330448325E1,-1.291963348E0,-9.575138397E0,5.840853882E-1
3.331452325E1,-9.126521301E-1,-9.920320587E0,5.977070618E-1
3.332456325E1,-6.619235229E-1,-1.028301636E1,3.436853027E-1
3.333460325E1,-6.018983459E-1,-1.059496765E1,-7.469467163E-2
3.334464425E1,-7.470964050E-1,-1.071756271E1,-4.099974060E-1
3.335471425E1,-9.871971130E-1,-1.069840256E1,-5.026547241E-1
3.336475525E1,-1.136736145E0,-1.070858139E1,-3.549119568E-1
3.337479525E1,-1.150507507E0,-1.075184143E1,-8.337661743E-2
3.338483525E1,-1.014590149E0,-1.077848602E1,2.429447937E-1
3.339487625E1,-7.336244202E-1,-1.082114731E1,7.295828247E-1
3.340494625E1,-1.297801208E-1,-1.082518890E1,9.849517822E-1
3.341498725E1,7.390132141E-1,-1.092952194E1,5.953120422E-1
3.342502725E1,1.334924011E0,-1.173589508E1,3.068618774E-1
3.343506725E1,1.522483978E0,-1.287592438E1,4.692741394E-1
3.344510825E1,1.453477478E0,-1.356748627E1,6.387217712E-1
3.345514825E1,1.284329224E0,-1.355281677E1,7.864645386E-1
3.346521925E1,1.026415558E0,-1.313353867E1,9.683363342E-1
3.347525925E1,3.134481812E-1,-1.278012360E1,1.063538361E0
3.348529925E1,-8.349636841E-1,-1.247131577E1,1.060394897E0
3.349533925E1,-1.834285583E0,-1.207613754E1,1.083147583E0
3.350538025E1,-2.508932648E0,-1.154683823E1,1.265917511E0
3.351545125E1,-2.982697449E0,-1.089674011E1,1.558858337E0
3.352549125E1,-3.326382751E0,-1.020353165E1,1.715732117E0
3.353553125E1,-3.559597778E0,-9.454788666E0,1.759740601E0
3.354557125E1,-3.686982880E0,-8.508157196E0,1.769470367E0
3.355561225E1,-3.686683502E0,-7.563022614E0,1.732497253E0
3.356565225E1,-3.588637390E0,-6.769073639E0,1.598974915E0
3.357572325E1,-3.499871979E0,-6.148613892E0,1.107097778E0
3.358576325E1,-3.508853302E0,-6.165379028E0,4.248165894E-1
3.359580325E1,-3.571572876E0,-7.057523804E0,-2.597099304E-1
3.360584425E1,-3.570375366E0,-8.159382477E0,-8.229885864E-1
3.361588425E1,-3.415148163E0,-8.892108765E0,-9.442364502E-1
3.362592425E1,-3.115171967E0,-9.617350616E0,-6.749464417E-1
3.363599525E1,-2.740950165E0,-1.052611084E1,-6.276448059E-1
3.364603525E1,-2.144141235E0,-1.134415970E1,-4.614903259E-1
3.365607625E1,-1.567390594E0,-1.203916443E1,-2.233355713E-1
3.366611625E1,-1.203946381E0,-1.296424072E1,-2.025288391E-1
3.367615625E1,-1.028810577E0,-1.372331223E1,-3.647914124E-1
3.368622725E1,-9.433383179E-1,-1.421459061E1,-5.840853882E-1
3.369626725E1,-7.223977661E-1,-1.423300232E1,-6.489006042E-1
3.370630725E1,-2.384541321E-1,-1.333726501E1,-6.777905273E-1
3.371634825E1,3.035687256E-1,-1.179696808E1,-7.626640320E-1
3.372638825E1,7.900570679E-1,-1.015383499E1,-1.179098053E0
3.373642825E1,1.299298096E0,-8.649912415E0,-1.990560608E0
3.374649925E1,1.880240021E0,-7.389084320E0,-3.067870331E0
3.375653925E1,2.337688751E0,-6.581813049E0,-3.997736664E0
3.376658025E1,2.625689850E0,-6.293961639E0,-4.466112671E0
3.377662025E1,2.721640320E0,-6.378685455E0,-4.400698700E0
3.378666025E1,2.686613159E0,-6.566844177E0,-3.830684052E0
3.379673125E1,2.675536194E0,-6.686445465E0,-2.962938538E0
3.380677125E1,2.646496582E0,-6.609505463E0,-2.218686218E0
3.381681225E1,2.562670898E0,-6.387816467E0,-1.820364532E0
3.382685225E1,2.349963226E0,-6.101312256E0,-1.737586670E0
3.383689225E1,1.988315277E0,-5.910908203E0,-1.769470367E0
3.384693225E1,1.481319580E0,-5.851332092E0,-1.767973480E0
3.385700325E1,8.864566040E-1,-5.879174194E0,-1.776356049E0
3.386704425E1,2.612068176E-1,-5.940546570E0,-1.746118927E0
3.387708425E1,-4.165837097E-1,-5.995632019E0,-1.724414063E0
3.388712425E1,-1.255439301E0,-5.924679565E0,-2.092049561E0
3.389716425E1,-2.247127075E0,-5.681435394E0,-2.893632660E0
3.390720525E1,-2.955454102E0,-5.430706787E0,-3.529660034E0
3.391727625E1,-3.316503296E0,-5.312153320E0,-3.815266113E0
3.392731625E1,-3.462150421E0,-5.479654999E0,-3.926335144E0
3.393735625E1,-3.232378235E0,-6.121370544E0,-3.952231293E0
3.394739625E1,-2.380649414E0,-7.125033417E0,-4.241729279E0
3.395743725E1,-1.045575714E0,-8.361911316E0,-4.853058014E0
3.396748717E1,1.730401611E-1,-9.866881714E0,-5.459447021E0
3.397752817E1,1.271156616E0,-1.121273300E1,-6.071374512E0
3.398756817E1,2.214494934E0,-1.225321930E1,-5.759872284E0
3.399760817E1,2.804867249E0,-1.327813797E1,-5.375471649E0
3.400764917E1,3.257675629E0,-1.343396393E1,-5.514981537E0
3.401768917E1,3.625760193E0,-1.260214371E1,-5.434748383E0
3.402776017E1,3.585194550E0,-1.100047440E1,-5.392236786E0
3.403780017E1,2.680924988E0,-9.563612366E0,-5.257966003E0
3.404784017E1,1.094374237E0,-8.750503235E0,-5.796546021E0
3.405788117E1,1.700463867E-1,-9.545350342E0,-6.769672394E0
3.406792117E1,7.403604126E-1,-1.194501022E1,-6.229595490E0
3.407799217E1,9.562115479E-1,-1.343531113E1,-5.325924683E0
3.408803217E1,2.146536255E-1,-1.344534027E1,-4.557123413E0
3.409807217E1,-8.898994446E-1,-1.247954865E1,-3.392395477E0
3.410811217E1,-2.010020142E0,-1.191088120E1,-2.359393616E0
3.411815317E1,-3.101101227E0,-1.191522217E1,-1.507515106E0
3.412819317E1,-3.905229034E0,-1.179666870E1,-9.598040771E-1
3.413826417E1,-4.330045624E0,-1.107936035E1,-8.270301819E-1
3.414830417E1,-4.458628235E0,-9.636510773E0,-8.683442688E-1
3.415834417E1,-4.294868774E0,-8.186625824E0,-9.346563721E-1
3.416838517E1,-3.896397400E0,-7.143594818E0,-1.118923187E0
3.417842517E1,-3.406316528E0,-6.301446075E0,-1.295555878E0
3.418849617E1,-2.785108337E0,-5.825885010E0,-9.574090576E-1
3.419853617E1,-1.800904999E0,-5.858517151E0,-4.430786133E-2
3.420857617E1,-1.024619293E0,-5.932014313E0,9.427395630E-1
3.421861717E1,-4.902305603E-1,-5.835465088E0,2.300865326E0
3.422865717E1,-1.963916016E-1,-6.119125214E0,3.642375641E0
3.423869717E1,-8.831634521E-2,-6.617139587E0,4.887486420E0
3.424876817E1,-3.192860413E-1,-7.346423035E0,5.524112549E0
3.425880817E1,-1.178648987E0,-8.527317352E0,5.206323395E0
3.426884917E1,-2.354603577E0,-1.007435028E1,4.375550995E0
3.427888917E1,-3.313359833E0,-1.153890472E1,3.431613922E0
3.428892917E1,-3.594026184E0,-1.251682114E1,1.846410370E0
3.429896917E1,-3.260519714E0,-1.281455200E1,-5.313949585E-2
3.430904017E1,-2.489922180E0,-1.227193039E1,-1.252146149E0
3.431908017E1,-1.641037445E0,-1.114043335E1,-1.457070007E0
3.432912117E1,-1.265468445E0,-1.024005569E1,-1.242865448E0
3.433916117E1,-1.151405640E0,-9.839488678E0,-1.091530151E0
3.434920117E1,-1.211281128E0,-9.544751587E0,-1.501826935E0
3.435927217E1,-1.739382935E0,-9.089697876E0,-2.295177155E0
3.436931217E1,-3.026107178E0,-8.613837433E0,-2.851570129E0
3.437935317E1,-4.220024414E0,-8.479566650E0,-2.593955841E0
3.438939317E1,-4.601431274E0,-8.668024750E0,-1.519490204E0
3.439943317E1,-4.475243683E0,-8.957672424E0,-2.550695801E-1
3.440947417E1,-4.120182037E0,-9.144034882E0,8.087681580E-1
3.441954417E1,-3.433559875E0,-9.227561188E0,1.698667603E0
3.442958517E1,-2.496508484E0,-9.130862274E0,2.290387115E0
3.443962517E1,-1.610051880E0,-9.050479431E0,2.296524353E0
3.444966517E1,-8.708889771E-1,-8.938063202E0,1.783840485E0
3.445970517E1,-2.389031982E-1,-8.836873627E0,9.949809265E-1
3.446977617E1,3.198847961E-1,-8.833430786E0,2.112107849E-1
3.447981717E1,5.879772949E-1,-8.783883820E0,-4.785548401E-1
3.448985717E1,4.589456177E-1,-8.608598328E0,-8.767268372E-1
3.449989717E1,4.550537109E-2,-8.438252563E0,-9.801617432E-1
3.450993717E1,-3.971241760E-1,-8.402027893E0,-7.843688965E-1
3.451997817E1,-9.934840393E-1,-8.528963928E0,-4.275109863E-1
3.453004817E1,-1.371298370E0,-8.749754791E0,3.902384949E-1
3.454008917E1,-1.604513397E0,-8.877888336E0,1.276545410E0
3.455012917E1,-1.830992432E0,-8.991801453E0,1.178349609E0
3.456016917E1,-2.040107574E0,-9.295370178E0,3.447331238E-1
3.457021017E1,-2.285447388E0,-9.744436340E0,-3.679348755E-1
3.458025017E1,-2.394121399E0,-1.023870850E1,-7.195536804E-1
3.459032117E1,-2.314636688E0,-1.073298065E1,-6.909631348E-1
3.460036117E1,-2.069296875E0,-1.113549362E1,-4.296066284E-1
3.461040117E1,-1.661993866E0,-1.123788071E1,-5.224136353E-2
3.462044217E1,-1.081051941E0,-1.115674942E1,2.906954956E-1
3.463048217E1,-4.504133606E-1,-1.107172623E1,4.224215698E-1
3.464055317E1,1.531315613E-1,-1.111513596E1,4.828958130E-1
3.465059317E1,6.876699829E-1,-1.136317017E1,5.766009521E-1
3.466063317E1,1.142574005E0,-1.164563278E1,7.161108398E-1
3.467067317E1,1.465153198E0,-1.180280594E1,8.436456299E-1
3.468071417E1,1.543440399E0,-1.173095535E1,9.892927551E-1
3.469075417E1,1.570983124E0,-1.147034729E1,1.160836029E0
3.470082517E1,1.722019043E0,-1.117111954E1,1.165326691E0
3.471086517E1,1.654060364E0,-1.109432922E1,1.245709534E0
3.472090517E1,9.333091736E-1,-1.145582748E1,1.199006653E0
3.473094617E1,-5.742059326E-1,-1.205098984E1,9.388476562E-1
3.474098617E1,-1.907034302E0,-1.234198471E1,1.032103729E0
3.475105717E1,-2.643203430E0,-1.224408829E1,1.193617859E0
3.476109717E1,-2.961291962E0,-1.193602890E1,1.175804901E0
3.477113717E1,-3.153192902E0,-1.154279663E1,9.454339600E-1
3.478117817E1,-3.393592987E0,-1.100167191E1,7.676037598E-1
3.479121817E1,-3.662284241E0,-1.043075912E1,7.759863281E-1
3.480125817E1,-3.968697052E0,-9.811945953E0,9.544152832E-1
3.481132917E1,-4.319417725E0,-9.037606201E0,1.132395172E0
3.482136917E1,-4.737348633E0,-8.267607422E0,1.279838562E0
3.483141017E1,-5.095254364E0,-7.541018372E0,1.348395996E0
3.484145017E1,-5.433999939E0,-6.909481659E0,1.258133698E0
3.485149017E1,-5.706283722E0,-6.735693054E0,9.415420532E-1
3.486153017E1,-5.897436218E0,-7.555089111E0,4.465214539E-1
3.487160117E1,-5.889802094E0,-8.673712921E0,-5.014572144E-2
3.488164117E1,-5.747148743E0,-9.327403564E0,-3.878434753E-1
3.489168217E1,-5.594316559E0,-9.541009369E0,-5.638774109E-1
3.490172217E1,-5.550308075E0,-9.394015045E0,-6.038442993E-1
3.491176217E1,-5.495522003E0,-9.564360809E0,-4.569996643E-1
3.492183317E1,-5.253475342E0,-1.066457291E1,-1.469943237E-1
3.493187317E1,-4.389022980E0,-1.244047989E1,1.273851013E-1
3.494191417E1,-3.358416138E0,-1.359203522E1,-3.519181824E-1
3.495195417E1,-2.744542694E0,-1.377046417E1,-1.488504639E0
3.496199417E1,-2.224673767E0,-1.362272141E1,-2.801873474E0
3.497205850E1,-1.485211487E0,-1.294478119E1,-3.574117584E0
3.498212850E1,-7.403604126E-1,-1.164623154E1,-3.595822449E0
3.499216950E1,-2.344125366E-1,-1.028541138E1,-3.287164307E0
3.500220950E1,1.071771240E-1,-9.185348969E0,-2.826123047E0
3.501224950E1,4.025129700E-1,-8.425828400E0,-2.212998047E0
3.502228950E1,6.830296326E-1,-7.897876282E0,-1.736838226E0
3.503236050E1,9.190887451E-1,-7.493417358E0,-1.635498962E0
3.504240150E1,1.173559570E0,-7.141499176E0,-1.943857727E0
3.505244150E1,1.479972382E0,-6.762637024E0,-2.652184753E0
3.506248150E1,1.725611572E0,-6.330036621E0,-3.625311127E0
3.507252150E1,2.019899597E0,-5.811215515E0,-4.638404388E0
3.508256250E1,2.296374664E0,-5.305716705E0,-5.314847717E0
3.509263350E1,2.385140076E0,-4.951104126E0,-5.429359589E0
3.510267350E1,2.285447388E0,-4.764442291E0,-5.043013000E0
3.511271350E1,1.969454498E0,-4.750221863E0,-4.343068542E0
3.512275350E1,1.524130554E0,-4.850962372E0,-3.761976929E0
3.513279450E1,1.034349060E0,-5.003495178E0,-3.618126068E0
3.514286450E1,7.722441101E-1,-5.026846619E0,-3.625011749E0
3.515290550E1,6.240522766E-1,-4.901257782E0,-3.557502136E0
3.516294550E1,4.161346436E-1,-4.673431549E0,-3.615880737E0
3.517298550E1,2.083666992E-1,-4.513114929E0,-3.695964203E0
3.518302650E1,9.475296021E-2,-4.581971741E0,-3.683390350E0
3.519306650E1,1.878593445E-1,-4.905449066E0,-3.595373383E0
3.520313750E1,5.037025452E-1,-5.273982697E0,-3.600313110E0
3.521317750E1,8.460406494E-1,-5.808521118E0,-3.750899963E0
3.522321750E1,1.095571747E0,-6.544989624E0,-3.999233551E0
3.523325850E1,1.338815918E0,-7.523205414E0,-4.324956207E0
3.524329850E1,1.592987366E0,-8.715476074E0,-4.813839569E0
3.525333850E1,1.854343872E0,-1.014395554E1,-5.258115692E0
3.526340950E1,2.076781311E0,-1.187615341E1,-5.764512634E0
3.527344950E1,2.189496918E0,-1.336361023E1,-6.058351593E0
3.528348950E1,2.056273956E0,-1.447055832E1,-6.018085327E0
3.529353050E1,1.615740051E0,-1.489821899E1,-5.704936523E0
3.530357050E1,9.246272278E-1,-1.422701477E1,-5.748495941E0
3.531364150E1,2.402503967E-1,-1.264151184E1,-6.384822693E0
3.532368150E1,6.795867920E-2,-1.172197403E1,-7.827672272E0
3.533372150E1,7.674540710E-1,-1.279299683E1,-8.320297852E0
3.534376250E1,1.292711792E0,-1.344803467E1,-7.567213898E0
3.535380250E1,1.165775757E0,-1.292397446E1,-6.759044495E0
3.536384250E1,6.982978821E-1,-1.215083221E1,-5.287604370E0
3.537391350E1,3.787124634E-2,-1.186702240E1,-3.174598389E0
3.538395350E1,-8.677455139E-1,-1.161195282E1,-1.027463379E0
3.539399450E1,-2.175276489E0,-1.103101089E1,4.433779907E-1
3.540403450E1,-3.293301544E0,-9.812395020E0,1.081650696E0
3.541407450E1,-3.975882111E0,-8.136929169E0,1.006057892E0
3.542414550E1,-4.212390289E0,-6.484814758E0,8.503816223E-1
3.543418550E1,-4.085454254E0,-5.310656433E0,8.297245789E-1
3.544422650E1,-3.788621521E0,-4.449197845E0,7.460485840E-1
3.545426650E1,-3.423530731E0,-4.137396240E0,5.215155029E-1
3.546430650E1,-3.084485779E0,-4.533023529E0,4.558021545E-1
3.547434650E1,-2.316582642E0,-5.367089081E0,8.354127502E-1
3.548441750E1,-1.303190002E0,-6.387666779E0,1.294807434E0
3.549445750E1,-4.935237122E-1,-7.697443085E0,1.730401611E0
3.550449850E1,-8.068222046E-2,-9.320667572E0,2.258952484E0
3.551453850E1,3.367996216E-2,-1.085692291E1,3.509901123E0
3.552457850E1,-1.010398865E-1,-1.160491745E1,4.551435242E0
3.553461950E1,-7.084767151E-1,-1.186777084E1,4.137695618E0
3.554468950E1,-1.449735260E0,-1.212583420E1,3.493585052E0
3.555473050E1,-2.222278748E0,-1.173829010E1,3.003803558E0
3.556477050E1,-2.780617676E0,-1.057490936E1,2.296524353E0
3.557481050E1,-2.925516357E0,-9.972861328E0,1.382075958E0
