"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.907200375E0,-5.950575714E0,-2.890534103E1,-7.027735748E0
8.917240375E0,-4.560266876E0,-3.012425629E1,-8.272846527E0
8.927281375E0,-3.419938202E0,-2.355097549E1,-4.092489624E0
8.937321375E0,-1.612895966E0,-1.811173645E1,1.861678619E0
8.947392375E0,-1.065334625E0,-1.671783508E1,6.633305969E0
8.957432375E0,-1.185834045E0,-1.733096008E1,1.059661423E1
8.967472375E0,-5.622308350E-1,-1.667472473E1,1.223750198E1
8.977512375E0,-2.573149109E-1,-1.479538284E1,1.155956177E1
8.987553375E0,2.427951050E-1,-1.203332657E1,9.518256683E0
8.997593375E0,1.480122070E0,-9.449100494E0,4.997058563E0
9.007664375E0,2.698139191E0,-8.363707581E0,-1.268761597E0
9.017704375E0,4.615801392E0,-7.820936279E0,-7.717201996E0
9.027744375E0,6.372099152E0,-7.922874298E0,-1.179831528E1
9.037785375E0,6.805747375E0,-8.767867126E0,-1.207883194E1
9.047825375E0,5.424569550E0,-1.056832306E1,-1.000684067E1
9.057896375E0,1.279688873E0,-1.259765305E1,-5.746849365E0
9.067936375E0,-2.944077759E0,-1.296618668E1,-1.646725616E0
9.077976375E0,-5.271288300E0,-1.260109589E1,1.144519958E0
9.088017375E0,-6.497238922E0,-1.115974319E1,2.203417969E0
9.098057375E0,-6.253695374E0,-9.387129364E0,1.761985931E0
9.108097375E0,-4.386178894E0,-7.674989777E0,4.348457336E-1
9.118168375E0,-8.497828674E-1,-6.429878998E0,-5.703140259E-1
9.128208375E0,2.742447052E0,-5.420977020E0,-7.417076111E-1
9.138249375E0,4.342918854E0,-3.880530396E0,-1.165027313E0
9.148289375E0,4.450844421E0,-2.092049561E0,-1.129551086E0
9.158329375E0,3.919748840E0,-4.234693909E-1,-3.992198181E-1
9.168400375E0,3.032992859E0,4.824467468E-1,2.008822632E-1
9.178440375E0,2.054477692E0,8.910969543E-1,4.706213379E-1
9.188480375E0,1.254990234E0,1.168619843E0,7.397616577E-1
9.198521375E0,5.432203674E-1,1.297052765E0,9.240284729E-1
9.208561375E0,-4.297563171E-1,1.204844513E0,5.093907166E-1
9.218601375E0,-1.440604248E0,-4.689747620E-1,-3.372486877E-1
9.228672375E0,-1.644180908E0,-4.177213440E0,5.173242188E-1
9.238712375E0,-9.547146606E-1,-7.904761963E0,2.822680206E0
9.248753375E0,-1.957928467E-1,-1.193917236E1,2.881807251E0
9.258793375E0,-7.696994019E-1,-1.790037598E1,-1.606459351E0
9.268833375E0,-3.229534149E0,-2.635225021E1,-8.727600861E0
9.278904375E0,-6.117478638E0,-3.993650162E1,-1.773422150E1
9.288944375E0,-7.440577240E0,-5.111181244E1,-2.291449905E1
9.298985375E0,-6.590944061E0,-4.446219040E1,-1.875854141E1
9.309025375E0,-4.728666687E0,-2.790167816E1,-1.031804352E1
9.319065375E0,-2.365830231E0,-1.741014542E1,-4.143084412E0
9.329105375E0,5.298980713E-2,-1.122680374E1,7.484436035E-3
9.339176375E0,2.103126526E0,-6.801256714E0,4.361929321E-1
9.349217375E0,3.836072845E0,-3.316652985E0,-2.184706879E0
9.359257375E0,5.329517212E0,-9.919871521E-1,-5.788163452E0
9.369297375E0,6.539451141E0,4.933740234E-1,-9.541757812E0
9.379337375E0,6.833290100E0,8.896000671E-1,-1.063104263E1
9.389378375E0,6.355334015E0,-1.432521057E-1,-8.274792480E0
9.399448375E0,5.811215515E0,-1.653012543E0,-5.745352478E0
9.409489375E0,5.310057678E0,-3.028202820E0,-4.407584381E0
9.419529375E0,3.656296692E0,-4.591551819E0,-4.027075653E0
9.429569375E0,1.581012268E0,-5.295388184E0,-3.846700745E0
9.439610375E0,9.201365662E-1,-4.145030365E0,-3.313509521E0
9.449663875E0,8.602610779E-1,-3.166365509E0,-2.902314606E0
9.459704875E0,1.267414398E0,-2.850522308E0,-2.235301666E0
9.469744875E0,1.692680054E0,-2.614762573E0,-1.207538910E0
9.479784875E0,2.117346954E0,-2.951262817E0,-8.141569519E-1
9.489825875E0,2.144739990E0,-2.916385345E0,-4.146377563E-1
9.499865875E0,1.688189392E0,-2.163301392E0,2.070195007E-1
9.509936875E0,8.918453979E-1,-1.057401123E0,7.318281555E-1
9.519976875E0,-3.143463135E-2,5.703140259E-2,8.936416626E-1
9.530016875E0,-9.653425598E-1,8.416996765E-1,8.913963318E-1
9.540056875E0,-1.716779938E0,1.354084167E0,1.414558411E0
9.550097875E0,-2.387834473E0,1.934577026E0,2.760260010E0
9.560168875E0,-2.756667480E0,6.333329773E-1,4.811444550E0
9.570208875E0,-3.312162323E0,-2.452949066E0,2.766397247E0
9.580248875E0,-4.540957031E0,-6.314019928E0,1.526824951E-2
9.590288875E0,-6.400090942E0,-1.248523682E1,-3.784130859E0
9.600329875E0,-6.679559784E0,-1.913979858E1,-8.149053955E0
9.610369875E0,-4.353546753E0,-2.317151459E1,-8.744365997E0
9.620440875E0,-2.360142059E0,-2.275702652E1,-5.723198547E0
9.630480875E0,-1.528172150E0,-1.998254608E1,-3.695066071E0
9.640520875E0,-1.609153748E-1,-1.884506149E1,-4.818479919E-1
9.650561875E0,1.422192535E0,-2.005559418E1,5.752687225E0
9.660601875E0,2.036365356E0,-2.119936569E1,1.282203644E1
9.670672875E0,2.304906921E0,-2.233400620E1,1.703337891E1
9.680712875E0,2.922971649E0,-2.245435593E1,1.760878235E1
9.690752875E0,3.234024811E0,-1.956671082E1,1.350431763E1
9.700793875E0,3.320395203E0,-1.533501068E1,5.225034485E0
9.710833875E0,4.510719910E0,-1.159848083E1,-5.596561890E0
9.720873875E0,6.646179199E0,-9.760303345E0,-1.681647995E1
9.730944875E0,7.087012482E0,-9.506730652E0,-2.356609406E1
9.740984875E0,3.669319611E0,-9.872719574E0,-2.017130356E1
9.751024875E0,-8.527766418E-1,-1.141286682E1,-1.107756409E1
9.761065875E0,-2.918181610E0,-1.396356262E1,-2.800675964E0
9.771105875E0,-3.482657776E0,-1.569037170E1,2.563718719E0
9.781145875E0,-3.747157745E0,-1.622446106E1,5.525759125E0
9.791216875E0,-3.136577454E0,-1.474703339E1,6.308780823E0
9.801256875E0,-1.532213745E0,-1.101589233E1,3.852837982E0
9.811297875E0,7.056326294E-1,-7.295379181E0,5.469625854E-1
9.821337875E0,2.869233398E0,-4.519551544E0,-2.189796295E0
9.831377875E0,4.022285614E0,-2.345921631E0,-3.910318451E0
9.841448875E0,4.135899353E0,-5.195695496E-1,-3.802841949E0
9.851488875E0,3.618575134E0,7.114704895E-1,-2.049687653E0
9.861529875E0,2.909499664E0,1.063987427E0,1.327738953E-1
9.871569875E0,2.326611786E0,8.747808838E-1,2.092199249E0
9.881609875E0,1.662592621E0,8.845106506E-1,2.654130707E0
9.891649875E0,6.393205261E-1,1.010548553E0,2.082469482E0
9.901720875E0,-2.372566223E-1,-5.011578369E-1,8.885522461E-1
9.911761875E0,-1.243913269E-1,-2.545307007E0,9.975256348E-1
9.921801875E0,-3.092568970E-1,-3.349883881E0,1.159339142E0
9.931841875E0,-1.015488281E0,-5.689368896E0,1.886077881E-1
9.941881875E0,-2.368524628E0,-1.019185593E1,-1.040336609E0
9.951952875E0,-5.036426697E0,-1.761327301E1,-2.462229767E0
9.961993875E0,-9.438322906E0,-2.851974289E1,-6.194268951E0
9.972033875E0,-1.491139160E1,-4.206447647E1,-1.293520111E1
9.982073875E0,-1.803494614E1,-5.080510025E1,-1.825394073E1
9.992113875E0,-1.633163818E1,-4.123909286E1,-1.563992661E1
1.000215488E1,-9.693841553E0,-2.564092941E1,-6.976991272E0
1.001222488E1,-3.307222595E0,-1.654015457E1,-1.562001801E0
1.002226588E1,1.127305756E0,-9.690997467E0,-9.300160217E-1
1.003230588E1,3.870950317E0,-4.016896820E0,-3.639980621E0
1.004234588E1,5.174589386E0,-4.367916870E-1,-5.527705078E0
1.005238688E1,5.890101471E0,8.569679260E-1,-6.905140686E0
1.006242688E1,6.402336273E0,7.957452393E-1,-7.354057159E0
1.007249788E1,6.062692566E0,2.835104370E-1,-6.683900757E0
1.008253788E1,5.475314026E0,-1.444496155E-1,-5.249733124E0
1.009257788E1,5.242847443E0,-4.346960449E-1,-3.965553589E0
1.010261888E1,5.360802155E0,-8.012837219E-1,-2.713257751E0
1.011265888E1,5.435646515E0,-1.026415558E0,-1.106798401E0
1.012272988E1,5.492079163E0,-1.287173309E0,6.283932495E-1
1.013276988E1,5.490881653E0,-1.512454834E0,2.051184540E0
1.014280988E1,5.671705627E0,-1.389111328E0,2.502795410E0
1.015284988E1,6.028114471E0,-1.218615875E0,2.076481934E0
1.016289088E1,5.757477264E0,-5.203179932E-1,1.789528656E0
1.017293088E1,4.589605865E0,5.104385376E-1,1.772015076E0
1.018300188E1,2.952909393E0,1.159638519E0,1.892514496E0
1.019304188E1,1.427880707E0,1.628164215E0,1.722917175E0
1.020308188E1,3.195854187E-1,2.052382050E0,1.535806274E0
1.021312288E1,-5.475613403E-1,2.743045807E0,1.791474609E0
1.022316288E1,-2.071242828E0,3.792363739E0,3.927682343E0
1.023323388E1,-4.082909546E0,2.855611725E0,2.466421051E0
1.024327387E1,-6.813531189E0,5.709127808E-1,-1.079674805E1
1.025331388E1,-9.646539917E0,-4.342918854E0,-2.280717224E1
1.026335488E1,-5.701044617E0,-6.050268402E0,-9.887089691E0
1.027339488E1,-2.505040741E0,-4.985233154E0,-4.478686523E-1
1.028343488E1,-4.266128540E-2,-6.384673004E0,4.625980225E0
1.029350588E1,2.046394501E0,-1.135852982E1,8.608298950E0
1.030354588E1,4.627327423E0,-1.989872040E1,1.171508835E1
1.031358688E1,9.039701843E0,-3.861579803E1,1.279973282E1
1.032362688E1,1.143442200E1,-5.126584213E1,9.935289459E0
1.033366688E1,1.201281921E1,-4.682472748E1,4.737498322E0
1.034373788E1,9.321865082E0,-3.451597366E1,-2.515968018E0
1.035377788E1,4.781806183E0,-2.325069992E1,-8.948391724E0
1.036381788E1,1.957928467E0,-1.479598160E1,-1.040366547E1
1.037385888E1,3.800596619E-1,-8.797655182E0,-9.656569061E0
1.038389887E1,-3.601510620E-1,-5.792953491E0,-7.946525116E0
1.039393888E1,-2.956352234E-1,-5.024152222E0,-6.034102020E0
1.040400988E1,2.149530029E-1,-6.214626617E0,-3.703748016E0
1.041404988E1,9.807604980E-1,-8.444838867E0,-8.785231018E-1
1.042409087E1,1.370100861E0,-9.884395294E0,1.277892609E0
1.043413088E1,6.547384644E-1,-9.794282684E0,1.849703522E0
1.044417517E1,-1.528321838E-1,-9.280700684E0,9.502239990E-1
1.045421617E1,-2.621049500E-1,-8.842861176E0,-2.791694641E-1
1.046428617E1,1.993853760E-1,-8.047115936E0,7.185058594E-2
1.047432717E1,1.035097504E0,-6.293961639E0,1.422342224E0
1.048436717E1,1.738933868E0,-3.825145569E0,1.898502045E0
1.049440717E1,1.957479401E0,-1.736538849E0,1.646725616E0
1.050444717E1,1.842368774E0,-1.347198486E-2,9.861492920E-1
1.051451817E1,1.818717957E0,1.206191711E0,2.113604736E-1
1.052455917E1,1.705104218E0,1.742526398E0,-1.555265808E-1
1.053459917E1,1.419049072E0,1.859133911E0,6.077362061E-2
1.054463917E1,1.082848206E0,1.690584412E0,4.697232056E-1
1.055467917E1,9.096583557E-1,1.330732727E0,9.318122864E-1
1.056472017E1,9.136999512E-1,6.141728210E-1,1.161734161E0
1.057479017E1,8.333171082E-1,-9.702822876E-1,8.749305725E-1
1.058483117E1,7.412585449E-1,-1.971250763E0,8.717871094E-1
1.059487117E1,1.135838013E0,-3.252286835E0,8.030799866E-1
1.060491117E1,2.471809845E0,-8.220605164E0,-6.210585022E-1
1.061495217E1,4.192631378E0,-1.721629852E1,-3.945345612E0
1.062502217E1,5.276976471E0,-3.102702896E1,-6.035000153E0
1.063506317E1,6.876250763E0,-4.791985016E1,-6.663393402E0
1.064510317E1,7.814948730E0,-5.498710373E1,-9.473649445E0
1.065514317E1,4.388723602E0,-3.904166245E1,-1.029214737E1
1.066518417E1,1.499880981E0,-2.151850204E1,-7.265890503E0
1.067522417E1,2.435435486E-1,-1.286275177E1,-4.165687408E0
1.068529517E1,-1.073866882E0,-8.011639709E0,-2.191891937E0
1.069533517E1,-1.980681152E0,-5.352569275E0,-3.149001617E0
1.070537517E1,-2.017953644E0,-4.609813843E0,-3.758683777E0
1.071541517E1,-1.472038879E0,-4.966222687E0,-2.649939423E0
1.072545617E1,-7.625143433E-1,-4.374652863E0,-2.871478729E0
1.073549617E1,1.128652954E-1,-2.769989777E0,-4.120032349E0
1.074556717E1,1.006956024E0,-1.485510864E0,-4.555177460E0
1.075560717E1,1.788780212E0,-1.112486572E0,-4.284091187E0
1.076564717E1,2.408491516E0,-1.443598022E0,-3.276386719E0
1.077568817E1,2.808010712E0,-1.800455933E0,-2.237846375E0
1.078572817E1,3.167862396E0,-1.967209167E0,-1.854493561E0
1.079579917E1,3.701652374E0,-2.190844116E0,-1.836830292E0
1.080583917E1,4.688101044E0,-2.663561096E0,-2.244732056E0
1.081587917E1,5.952521667E0,-3.431763611E0,-3.144510956E0
1.082592017E1,6.426136780E0,-4.070485382E0,-2.252815247E0
1.083596017E1,6.193969574E0,-3.931424561E0,-2.234852600E-1
1.084600017E1,5.285359039E0,-2.646496582E0,8.652008057E-1
1.085607117E1,3.792962494E0,-1.213376770E0,1.625170441E0
1.086611117E1,1.868264923E0,-2.335144043E-1,1.938468933E0
1.087615217E1,4.587959290E-1,5.409750366E-1,1.730401611E0
1.088619217E1,-7.087760925E-1,-2.465373230E-1,1.734892273E0
1.089623217E1,-1.592538300E0,-2.214045868E0,3.047512665E0
1.090630317E1,-1.454974365E0,-4.919220428E0,3.256927185E0
1.091634317E1,-1.018631744E0,-7.807314606E0,2.924468536E0
1.092638317E1,-2.107617188E-1,-1.240635086E1,2.394420776E0
1.093642417E1,1.360371094E0,-1.978780106E1,9.074130249E-1
1.094646417E1,2.995570679E0,-2.985571472E1,-5.363346863E-1
1.095650417E1,3.639980621E0,-3.589146332E1,-2.782713318E0
1.096657517E1,2.480042725E0,-3.192605942E1,-3.057990875E0
1.097661517E1,1.599124603E0,-2.664219727E1,-1.794468384E0
1.098665617E1,1.628164215E0,-2.289024948E1,-3.921844482E-1
1.099669617E1,1.916614380E0,-1.940564575E1,1.638642426E0
1.100673617E1,2.082020416E0,-1.596235611E1,2.711012421E0
1.101680717E1,1.672472076E0,-1.166209854E1,1.723366241E0
1.102684717E1,1.177900543E0,-8.402926025E0,-4.656816101E-1
1.103688817E1,1.390757904E0,-6.567742310E0,-1.729802856E0
1.104692817E1,2.088756409E0,-6.538403320E0,-2.244133301E0
1.105696817E1,2.841091919E0,-8.493038635E0,-2.125579834E0
1.106700817E1,3.219055939E0,-1.097562607E1,-1.599573669E0
1.107707917E1,2.994373169E0,-1.233225494E1,-2.064207458E0
1.108712017E1,2.395618286E0,-1.252026398E1,-3.128793640E0
1.109716017E1,1.246457977E0,-1.146840134E1,-4.128863983E0
1.110720017E1,-3.082090759E-1,-9.391620026E0,-4.888833618E0
1.111724017E1,-1.345102844E0,-7.707472229E0,-5.304070129E0
1.112728117E1,-1.880689087E0,-6.812782745E0,-4.957840118E0
1.113735217E1,-2.092498627E0,-6.133794708E0,-3.910318451E0
1.114739217E1,-1.996697845E0,-5.169200592E0,-2.406395874E0
1.115743217E1,-1.738035736E0,-3.797752533E0,-9.343569946E-1
1.116747217E1,-1.373394012E0,-2.261347504E0,1.422042847E-1
1.117751317E1,-1.004411316E0,-6.941065979E-1,6.737489319E-1
1.118758317E1,-6.725514221E-1,1.520837402E-1,1.280736694E0
1.119762417E1,-4.998106384E-1,4.203259277E-1,2.028581543E0
1.120766417E1,-5.282514954E-1,4.038601685E-1,2.481090546E0
1.121770417E1,-5.897735596E-1,3.442840576E-2,2.818189545E0
1.122774517E1,-5.631289673E-1,-2.504292297E-1,2.521207123E0
1.123778517E1,-2.763253784E-1,-8.677455139E-1,1.092428284E0
1.124785617E1,3.625460815E-1,-3.105591888E0,-1.446741486E0
1.125789617E1,1.479074249E0,-7.464228058E0,-5.994284821E0
1.126793617E1,2.829266510E0,-1.394949188E1,-1.144160706E1
1.127797717E1,3.187022552E0,-2.216126541E1,-1.572659637E1
1.128801717E1,1.449435883E0,-2.651451279E1,-1.323832077E1
1.129808817E1,-1.049617310E0,-2.762086212E1,-8.089477844E0
1.130812817E1,-2.490520935E0,-2.550875427E1,-4.108955383E0
1.131816817E1,-3.060685272E0,-1.970457413E1,-2.388732605E0
1.132820817E1,-3.238365784E0,-1.366927460E1,-3.541335754E0
1.133824917E1,-2.783162384E0,-9.346414032E0,-5.914201355E0
1.134828917E1,-2.018702087E0,-7.016359406E0,-7.850724335E0
1.135836017E1,-7.318281555E-1,-6.368356934E0,-8.394393768E0
1.136840017E1,5.450166321E-1,-6.697372742E0,-7.314090271E0
1.137844017E1,8.595126343E-1,-7.389832764E0,-4.694837036E0
1.138848117E1,7.548802185E-1,-7.893235931E0,-2.320324860E0
1.139852117E1,7.009922791E-1,-8.140521698E0,-1.192869415E0
1.140856117E1,3.001258850E-1,-7.965086517E0,-1.082099762E0
1.141863217E1,-2.195933533E-1,-7.388784943E0,-1.390009460E0
1.142867217E1,-6.033952332E-1,-6.836583252E0,-1.877096558E0
1.143871317E1,-6.146218872E-1,-6.418203278E0,-2.108964386E0
1.144873113E1,-1.393601990E-1,-6.063590698E0,-2.316732330E0
1.145877113E1,5.219645691E-1,-5.613476715E0,-2.248025208E0
1.146884213E1,9.976753235E-1,-4.951553192E0,-2.315385132E0
1.147888213E1,1.282383270E0,-4.303999786E0,-2.516117706E0
1.148892313E1,1.306483154E0,-3.840264130E0,-2.518662415E0
1.149896312E1,1.325942688E0,-3.602708130E0,-2.018402710E0
1.150900313E1,1.149609375E0,-3.513643341E0,-8.373587036E-1
1.151904313E1,6.408174133E-1,-3.308270416E0,4.276606750E-1
1.152911413E1,6.840774536E-2,-2.853815460E0,1.251248016E0
1.153915412E1,-6.879693604E-1,-2.335742798E0,1.988914032E0
1.154919513E1,-1.892215118E0,-3.359763336E0,2.592908020E0
1.155923513E1,-2.773731995E0,-7.131619720E0,1.724114685E0
1.156927513E1,-3.582051086E0,-1.102337677E1,-3.263214111E-2
1.157934612E1,-3.788172455E0,-1.406550064E1,-1.401834869E0
1.158938613E1,-4.605323181E0,-1.946402435E1,-2.106868744E0
1.159942713E1,-6.047574005E0,-2.569242233E1,-7.369175720E-1
1.160946713E1,-6.952442322E0,-2.908721283E1,6.007008362E-1
1.161950713E1,-5.928870850E0,-2.458292953E1,-1.920955353E0
1.162954813E1,-2.001487885E0,-1.751253250E1,-5.539530487E0
1.163961813E1,9.481283569E-1,-1.421863220E1,-8.422535248E0
1.164965913E1,2.451452179E0,-1.200353851E1,-8.899144135E0
1.165969913E1,2.658022614E0,-1.045860123E1,-6.605014801E0
1.166973913E1,2.436034241E0,-1.022179367E1,-3.899989929E0
1.167977912E1,2.363135834E0,-1.033780243E1,-2.043999481E0
1.168982013E1,2.483186188E0,-1.030052994E1,-4.944218445E-1
1.169989113E1,2.631378021E0,-9.792037354E0,7.333250427E-1
1.170993113E1,2.755619659E0,-8.822653198E0,1.277742920E0
1.171997112E1,2.622097321E0,-7.689060516E0,1.294807434E0
1.173001113E1,2.139949951E0,-6.991062012E0,1.685644684E0
1.174005213E1,1.252894592E0,-7.407046967E0,3.190764771E0
1.175012213E1,7.723937988E-1,-8.091723175E0,4.946763153E0
1.176016312E1,7.153623962E-1,-8.377478943E0,5.374274139E0
1.177020313E1,5.866300964E-1,-8.117918701E0,4.543052673E0
1.178024313E1,1.806742859E-1,-7.145989838E0,2.857557678E0
1.179028413E1,-3.923341370E-1,-5.616171112E0,1.065783691E0
1.180032413E1,-8.896000671E-1,-4.005071411E0,-6.405180359E-1
1.181039513E1,-1.372495880E0,-2.484533386E0,-2.876119080E0
1.182043513E1,-1.891167297E0,-1.363364868E0,-5.043611755E0
1.183047513E1,-2.478396149E0,-3.218307495E-1,-8.158184967E0
1.184051613E1,-2.199825439E0,1.088087311E0,-1.089314758E1
1.185055613E1,-1.015039215E0,7.917036438E-1,-9.593101044E0
1.186062713E1,-6.490502930E-1,-1.388512573E0,-7.720644836E0
1.187066713E1,-8.925938416E-1,-4.834496613E0,-6.295159149E0
1.188070713E1,-8.581654358E-1,-9.415570221E0,-4.154311066E0
1.189074713E1,6.304888916E-1,-1.546000076E1,-3.107088776E0
1.190078812E1,2.234104156E0,-2.173989166E1,-3.688030701E0
1.191082813E1,2.781366119E0,-2.544603470E1,-3.624712372E0
1.192089913E1,2.205064545E0,-2.371144180E1,-3.365002441E0
1.193093913E1,9.626481628E-1,-1.890448792E1,-1.853894806E0
1.194097913E1,2.847079468E-1,-1.403900574E1,-1.575623474E0
1.195102013E1,7.566764832E-1,-9.991123352E0,-3.727099457E0
1.196106013E1,1.773661652E0,-7.073091431E0,-7.084617462E0
1.197113112E1,2.852617950E0,-5.558391266E0,-1.033840118E1
1.198117113E1,3.098406830E0,-5.849835205E0,-1.121378082E1
1.199121113E1,2.104922791E0,-7.462431793E0,-9.730365601E0
1.200125213E1,6.459068298E-1,-8.815767517E0,-7.289840698E0
1.201129213E1,-2.655477905E-1,-8.899443512E0,-5.317542114E0
1.202133213E1,-6.828799438E-1,-8.360564117E0,-3.851490784E0
1.203140313E1,-1.155447235E0,-7.605683899E0,-2.765648804E0
1.204144313E1,-1.640139313E0,-6.541247406E0,-2.457739105E0
1.205148413E1,-2.058219910E0,-5.462141418E0,-2.528092804E0
1.206152413E1,-2.333347778E0,-4.792284393E0,-2.250719604E0
1.207156413E1,-2.324067078E0,-4.246070251E0,-1.684147797E0
1.208160413E1,-1.723515930E0,-3.550317078E0,-9.957293701E-1
1.209167513E1,-8.640032959E-1,-2.894979858E0,-2.710862732E-1
1.210171613E1,-1.863624573E-1,-2.427501984E0,1.188528442E-1
1.211175612E1,2.671943665E-1,-2.289638672E0,1.047821045E-1
1.212179613E1,5.875282288E-1,-2.291884003E0,-1.483415222E-1
1.213183613E1,8.939410400E-1,-2.768941956E0,-3.661386108E-1
1.214190713E1,1.244961090E0,-3.484903107E0,1.856140137E-1
1.215194712E1,1.526824951E0,-4.148323517E0,8.713380432E-1
1.216198813E1,1.297352142E0,-4.545896759E0,1.264720001E0
1.217202813E1,5.559439087E-1,-6.005960541E0,9.298663330E-1
1.218206813E1,1.326242065E-1,-1.301498520E1,-1.911974030E0
1.219210913E1,-2.746788025E-1,-1.787986862E1,-4.217479706E0
1.220217913E1,-3.803590393E-1,-1.894026352E1,-5.580395508E0
1.221222013E1,-3.091072083E-1,-2.182760925E1,-4.533622284E0
1.222226013E1,-2.186952209E-1,-2.481898865E1,-2.741399231E0
1.223230013E1,-1.417701874E0,-2.358270950E1,-1.992506561E0
1.224234113E1,-2.631976776E0,-1.818972427E1,-4.425996094E0
1.225241113E1,-1.771416321E0,-1.552167252E1,-7.958350525E0
1.226245213E1,6.078858948E-1,-1.497396149E1,-8.632249146E0
1.227249213E1,2.020648041E0,-1.388976608E1,-5.280868378E0
1.228253213E1,1.995650024E0,-1.182466049E1,-2.843187561E0
1.229257212E1,1.694775696E0,-1.065678909E1,-9.843530273E-1
1.230261313E1,1.730102234E0,-1.005474106E1,8.665480042E-1
1.231268413E1,1.840273132E0,-9.017098846E0,1.737287292E0
1.232272413E1,1.764979706E0,-7.601941681E0,1.235231323E0
1.233276412E1,1.509161682E0,-6.068829803E0,-5.209167480E-2
1.234280413E1,1.244362335E0,-5.118605804E0,-1.073417816E0
1.235284513E1,9.797126770E-1,-5.408852234E0,-5.328918457E-1
1.236288513E1,3.510200500E-1,-6.866371307E0,1.241518250E0
1.237295613E1,-9.984237671E-2,-8.365803223E0,2.911595306E0
1.238299613E1,-3.276686096E-1,-9.037606201E0,2.974913635E0
1.239303613E1,-6.697073364E-1,-8.982820129E0,1.982776794E0
1.240307713E1,-1.095422058E0,-8.137378235E0,8.647517395E-1
1.241311713E1,-1.421294403E0,-6.642586670E0,-1.414558411E-1
1.242318813E1,-1.416953430E0,-5.222938843E0,-8.551716614E-1
1.243322813E1,-1.120120697E0,-3.992048492E0,-1.486109619E0
1.244327438E1,-8.798703003E-1,-2.587070160E0,-2.931952972E0
1.245331538E1,-7.973918152E-1,-5.569917297E-1,-6.519991608E0
1.246335538E1,-8.038284302E-1,5.574407959E-1,-1.029080017E1
1.247339538E1,-8.851094055E-1,-1.641037445E0,-1.050784882E1
1.248346638E1,-1.546434174E0,-6.426286469E0,-8.909322968E0
1.249350638E1,-1.348395996E0,-1.344638809E1,-7.035519562E0
1.250354638E1,1.146615601E-1,-1.965173401E1,-5.830525360E0
1.251358738E1,4.309538269E-1,-2.185829544E1,-5.853278046E0
1.252362738E1,-4.141886902E-1,-1.946387466E1,-5.746999054E0
1.253369838E1,-1.327140198E0,-1.555654999E1,-5.219046936E0
1.254373838E1,-7.417076111E-1,-1.227043350E1,-5.010979614E0
1.255377838E1,6.747967529E-1,-9.255103912E0,-4.769082642E0
1.256381938E1,1.955084381E0,-7.008725281E0,-5.497767334E0
1.257385937E1,3.119962006E0,-5.954317932E0,-6.853647766E0
1.258389938E1,3.859573975E0,-6.921307068E0,-7.582332458E0
1.259397038E1,4.070934448E0,-8.294701080E0,-8.369096375E0
1.260401038E1,4.115541687E0,-9.208251343E0,-8.184230804E0
1.261405137E1,3.888314209E0,-9.565109253E0,-7.045848083E0
1.262409138E1,3.314856720E0,-9.253607025E0,-5.790109406E0
1.263413138E1,2.678979034E0,-8.515791321E0,-5.111271057E0
1.264417138E1,2.123633881E0,-7.461084595E0,-5.232668610E0
1.265424237E1,1.576970673E0,-6.283483429E0,-5.346132660E0
1.266428338E1,9.385482788E-1,-5.105882263E0,-4.768334198E0
1.267432338E1,2.375559998E-1,-3.988156586E0,-3.704945526E0
1.268436338E1,-4.108955383E-1,-2.938688965E0,-2.364932098E0
1.269440338E1,-7.887098694E-1,-2.064357147E0,-1.215622101E0
1.270447438E1,-8.584648132E-1,-1.283880157E0,-5.379812622E-1
1.271451438E1,-8.295748901E-1,-7.164102173E-1,-2.559677124E-1
1.272455538E1,-6.167175293E-1,-5.763015747E-1,1.857637024E-1
1.273459538E1,-2.649490356E-1,-8.738827515E-1,9.122030640E-1
1.274463538E1,-1.347198486E-2,-1.972597961E0,1.435664520E0
1.275467637E1,-7.783813477E-2,-3.949836273E0,1.494941254E0
1.276474638E1,-3.466790771E-1,-5.919440460E0,1.485211487E0
1.277478738E1,-8.752299500E-1,-8.083041229E0,1.888323212E0
1.278482738E1,-1.181942139E0,-1.254286697E1,1.176253967E0
1.279486737E1,-1.734293518E0,-1.753962616E1,-5.987548828E-1
1.280490838E1,-1.877096558E0,-2.019270905E1,-4.164938965E0
1.281497838E1,-2.387984161E0,-1.966131409E1,-3.652554474E0
1.282501937E1,-1.315015411E0,-2.094384705E1,-1.664538574E-1
1.283505938E1,-9.032217407E-1,-2.159454391E1,1.592388611E0
1.284509938E1,-2.657274170E0,-1.822699677E1,-1.733994141E0
1.285513938E1,-3.353027344E0,-1.383228561E1,-5.151088257E0
1.286518038E1,-2.136207733E0,-1.332454147E1,-5.786516876E0
1.287525138E1,1.257385254E-2,-1.391581192E1,-6.085445251E0
1.288529138E1,1.702858887E0,-1.314701065E1,-6.572981415E0
1.289533138E1,2.270927582E0,-1.194231583E1,-4.471800842E0
1.290537138E1,1.933978271E0,-1.103789658E1,-1.687291260E0
1.291541238E1,1.886377258E0,-1.006776398E1,4.806504822E-1
1.292548238E1,2.018253021E0,-8.780890045E0,1.321751404E0
1.293552338E1,1.947450256E0,-7.424261169E0,8.228388977E-1
1.294556338E1,1.877545624E0,-6.398594055E0,-2.116598511E-1
