"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.401538729E1,-1.578667641E0,4.768301964E0,-3.230811596E0
3.402542729E1,-1.207128167E0,3.302263260E0,-3.909904480E0
3.403549829E1,-1.104564548E0,1.079585671E0,-4.483604908E0
3.404553829E1,-1.292384505E0,-7.844725847E-1,-4.559470654E0
3.405557829E1,-1.602312326E0,-1.971966147E0,-4.312598228E0
3.406561929E1,-1.490195513E0,-2.339708328E0,-3.912467480E0
3.407565929E1,-8.214675784E-1,-1.974893451E0,-3.515450478E0
3.408573029E1,1.362462789E-1,-1.351167321E0,-3.242310524E0
3.409577029E1,9.645796418E-1,-7.518362403E-1,-2.926353693E0
3.410581029E1,1.369918466E0,-2.806259394E-1,-2.446295261E0
3.411585129E1,1.413358927E0,2.917161286E-1,-1.837842107E0
3.412589129E1,1.184234977E0,7.895849943E-1,-1.235161185E0
3.413593129E1,8.699855804E-1,8.915776610E-1,-7.450381517E-1
3.414600229E1,7.307577729E-1,7.635562420E-1,-2.825588286E-1
3.415604229E1,1.043584108E0,1.199033976E0,1.393982619E-1
3.416608329E1,1.490709662E0,2.363758326E0,3.569982946E-1
3.417612329E1,1.928943753E0,3.549043417E0,3.565442264E-1
3.418616329E1,2.261768103E0,4.185750961E0,4.484754801E-1
3.419623429E1,2.410101652E0,4.426689148E0,6.853916645E-1
3.420627429E1,2.270878553E0,4.450368881E0,9.302960634E-1
3.421631529E1,1.544640779E0,3.877235651E0,1.149123192E0
3.422635529E1,1.366775781E-1,2.002412319E0,1.533361077E0
3.423639529E1,-1.685914278E0,-9.874337912E-1,2.155645609E0
3.424643529E1,-2.406617403E0,-3.000538826E0,2.776794195E0
3.425650629E1,-2.355705738E0,-4.924769402E0,3.373130798E0
3.426654629E1,-6.907927990E-1,-4.425181389E0,3.596523762E0
3.427658729E1,1.083451748E0,-9.371448159E-1,3.442935944E0
3.428662729E1,2.111673355E0,1.673455119E0,3.493802547E0
3.429666729E1,3.305229902E0,2.700704575E0,3.276813030E0
3.430673829E1,4.981783867E0,2.428830624E0,2.822640419E0
3.431677829E1,5.980635166E0,2.085981131E0,2.604164362E0
3.432681929E1,5.439743042E0,2.084200621E0,2.792991638E0
3.433685929E1,3.573318481E0,1.871353149E0,2.976355076E0
3.434689929E1,1.441195011E0,1.008557320E0,2.574199200E0
3.435694029E1,-2.350579649E-1,-4.334140122E-1,1.733911633E0
3.436701029E1,-9.541105032E-1,-2.063198566E0,1.015594006E0
3.437705129E1,5.350828171E-1,-4.030061722E0,5.556080341E-1
3.438709129E1,2.385187864E0,-3.158423185E0,5.191394091E-1
3.439713129E1,3.570940256E0,-4.488793910E-1,4.198002517E-1
3.440717129E1,3.612818718E0,1.610058427E0,1.321298629E-1
3.441721229E1,2.876863718E0,1.856595755E0,-1.421624124E-1
3.442728329E1,1.718846083E0,8.205826283E-1,-1.156262979E-1
3.443732329E1,7.990128994E-1,-3.212963939E-1,2.379618734E-1
3.444736329E1,3.666806817E-1,-8.611196280E-1,6.938452125E-1
3.445740329E1,4.003406465E-1,-9.836500883E-1,9.967342615E-1
3.446744667E1,6.113921404E-1,-8.250662088E-1,1.123477697E0
3.447751767E1,5.353948474E-1,-3.872116506E-1,1.130707383E0
3.448755767E1,-2.911076136E-2,4.358996451E-2,1.035892606E0
3.449759767E1,-8.702456951E-1,6.638395786E-2,7.814760804E-1
3.450763767E1,-1.698374152E0,-3.660520911E-1,4.080217481E-1
3.451767867E1,-2.370001793E0,-1.012747765E0,2.510208078E-2
3.452771867E1,-2.794819355E0,-1.582288027E0,-2.491884232E-1
3.453778967E1,-3.007452726E0,-1.844810009E0,-4.079828858E-1
3.454782967E1,-3.090563536E0,-1.763657093E0,-4.418657422E-1
3.455786967E1,-3.067328930E0,-1.459354401E0,-3.806183636E-1
3.456791067E1,-3.112370491E0,-1.105858564E0,-2.346695960E-1
3.457795067E1,-3.384499788E0,-8.688480854E-1,5.753083155E-2
3.458802167E1,-3.930151463E0,-8.319085836E-1,3.468255401E-1
3.459806167E1,-4.089739799E0,-9.489593506E-1,3.016612530E-1
3.460810167E1,-3.817618847E0,-1.116255283E0,1.512556076E-1
3.461814267E1,-3.676945925E0,-9.450169206E-1,-5.748721585E-2
3.462818267E1,-3.740877390E0,-2.174996287E-1,-3.119494617E-1
3.463822267E1,-3.809365034E0,8.621231914E-1,-2.916595154E-2
3.464829367E1,-3.453808546E0,1.627268791E0,7.040499449E-1
3.465833367E1,-2.790704250E0,2.002110243E0,9.630844593E-1
3.466837367E1,-1.990008473E0,2.991774321E0,-6.423582137E-2
3.467841467E1,-1.317678332E0,3.910477161E0,-1.846430421E0
3.468845467E1,-8.988206983E-1,3.709841251E0,-3.035048723E0
3.469852567E1,-8.269190788E-1,2.216703176E0,-3.847902298E0
3.470856567E1,-1.092054486E0,4.921165705E-1,-4.296857834E0
3.471860567E1,-1.505457282E0,-9.493728876E-1,-4.240816116E0
3.472864667E1,-1.615037203E0,-1.945869207E0,-3.841831684E0
3.473868667E1,-1.091302037E0,-2.441762924E0,-3.354187250E0
3.474872667E1,-1.417067647E-1,-2.729511261E0,-3.060630322E0
3.475879767E1,8.802046180E-1,-2.616874933E0,-2.832281828E0
3.476883767E1,1.599941015E0,-2.210679770E0,-2.539149284E0
3.477887867E1,1.844776869E0,-1.579125881E0,-2.102438688E0
3.478891867E1,1.610771537E0,-7.236467004E-1,-1.488159418E0
3.479895867E1,1.019925594E0,1.281659007E-1,-8.251797557E-1
3.480899867E1,3.819863796E-1,6.040399671E-1,-3.630176783E-1
3.481906967E1,-7.689545304E-2,5.835099220E-1,-1.792765856E-1
3.482911067E1,-1.227900386E-1,4.248504341E-1,-7.662502676E-2
3.483915067E1,3.533120453E-1,4.639517367E-1,-9.236218035E-2
3.484919067E1,1.093489051E0,1.192077756E0,-2.981764078E-1
3.485923067E1,1.830215216E0,1.844357491E0,-4.074522853E-1
3.486930167E1,2.262450457E0,2.144274950E0,-2.274372578E-1
3.487934167E1,2.363407135E0,2.417662144E0,4.288397357E-2
3.488938267E1,2.070041656E0,2.603483438E0,3.128252625E-1
3.489942267E1,1.054564238E0,2.125526428E0,6.826435328E-1
3.490946267E1,-6.179946661E-1,5.673654675E-1,1.270072937E0
3.491950367E1,-2.492590666E0,-1.742842078E0,2.065869331E0
3.492957367E1,-2.795974255E0,-3.933218241E0,2.837641001E0
3.493961467E1,-3.646534681E-1,-3.792498589E0,3.202432156E0
3.494965467E1,2.097145319E0,-1.937370062E0,3.391480923E0
3.495969467E1,3.388458729E0,-5.326318145E-1,3.551479340E0
3.496973567E1,4.449939728E0,1.869378686E-1,3.208062172E0
3.497980567E1,5.611016750E0,4.135121405E-1,2.393955708E0
3.498984667E1,5.681965351E0,1.067948580E0,1.715593934E0
3.499988667E1,4.446714401E0,1.960592508E0,1.699705482E0
3.500992667E1,2.881863356E0,2.602003336E0,2.174947739E0
3.501996667E1,1.242788315E0,1.763226271E0,2.218029261E0
3.503000767E1,2.254813537E-2,1.410938203E-1,1.583807707E0
3.504007867E1,-2.778769433E-1,-2.137526512E0,9.955831170E-1
3.505011867E1,1.026855230E0,-4.994126320E0,7.703559399E-1
3.506015867E1,2.093408346E0,-5.098249435E0,1.162350655E0
3.507019867E1,2.882934332E0,-2.267108917E0,1.123442888E0
3.508023967E1,3.215036631E0,1.197750211E0,4.124757946E-1
3.509030967E1,2.950653076E0,2.937754631E0,-2.692885995E-1
3.510035067E1,2.293753624E0,2.848567009E0,-4.509590566E-1
3.511039067E1,1.538825274E0,1.784877896E0,-1.826111525E-1
3.512043067E1,8.938239217E-1,2.752133310E-1,3.029116094E-1
3.513047167E1,4.146872759E-1,-1.232814431E0,7.283130288E-1
3.514051167E1,2.035023272E-1,-1.834541559E0,9.098060727E-1
3.515058267E1,1.604110189E-2,-1.435784340E0,9.617797136E-1
3.516062267E1,-3.890027702E-1,-5.268065333E-1,9.584177732E-1
3.517066267E1,-1.009545088E0,2.043391019E-1,7.872833610E-1
3.518070367E1,-1.611878633E0,4.411670864E-1,4.355176091E-1
3.519074367E1,-2.018940926E0,2.237672657E-1,7.002384216E-2
3.520081467E1,-2.259775400E0,-3.049461246E-1,-2.243790329E-1
3.521085467E1,-2.408080101E0,-8.844122291E-1,-4.429514110E-1
3.522089467E1,-2.525432348E0,-1.284835696E0,-6.144217253E-1
3.523093467E1,-2.707792521E0,-1.501350641E0,-6.511503458E-1
3.524097567E1,-2.749633789E0,-1.557498336E0,-6.140881777E-1
3.525101567E1,-2.688512802E0,-1.667145252E0,-5.050072074E-1
3.526108667E1,-2.684735298E0,-1.839643836E0,-3.264806271E-1
3.527112667E1,-2.914394855E0,-2.068471909E0,-1.077281777E-2
3.528116667E1,-3.363209248E0,-2.244508266E0,8.224847168E-2
3.529120767E1,-3.329319000E0,-2.116345406E0,-1.085459739E-1
3.530124767E1,-3.296906233E0,-1.506220222E0,-2.156077176E-1
3.531128767E1,-3.678197861E0,-2.097625285E-1,-2.514075637E-1
3.532135867E1,-4.243557453E0,1.584928751E0,-8.081024885E-2
3.533139867E1,-4.234960556E0,2.527946711E0,1.001044631E0
3.534143967E1,-3.316248894E0,1.844973564E0,2.117458105E0
3.535147967E1,-1.845212221E0,2.405360222E0,1.277588725E0
3.536151967E1,-7.311844826E-1,3.905262470E0,-1.235013485E0
3.537159067E1,-3.095109761E-1,4.367927074E0,-2.687135696E0
3.538163067E1,-2.016207278E-1,2.976255178E0,-3.492926121E0
3.539167167E1,-4.613327682E-1,9.971635938E-1,-3.999664068E0
3.540171167E1,-9.501250982E-1,-4.457320869E-1,-4.095415115E0
3.541175167E1,-1.297809839E0,-1.502852440E0,-3.899490118E0
3.542179167E1,-1.063820243E0,-1.971391201E0,-3.479146719E0
3.543186267E1,-3.095695972E-1,-2.050238132E0,-3.088801861E0
3.544190267E1,6.162261367E-1,-2.011000395E0,-2.833211899E0
3.545194367E1,1.366675258E0,-2.026999950E0,-2.545820236E0
3.546195454E1,1.823850036E0,-1.818879724E0,-2.094038486E0
3.547199454E1,1.866234660E0,-1.209441304E0,-1.516717076E0
3.548206554E1,1.503564239E0,-3.266938925E-1,-7.946298718E-1
3.549210554E1,9.075874686E-1,3.808672428E-1,-1.770351380E-1
3.550214654E1,3.606466055E-1,7.010676265E-1,1.229441240E-1
3.551218654E1,5.166254938E-2,9.463076591E-1,2.157560140E-1
3.552222654E1,1.114513129E-1,1.372500300E0,1.982566416E-1
3.553226754E1,6.703968048E-1,1.914488196E0,1.924260985E-3
3.554233754E1,1.556594849E0,2.577854156E0,-1.450063288E-1
3.555237854E1,2.274574995E0,3.139793873E0,-1.163446754E-1
3.556241854E1,2.637632608E0,3.496849537E0,-2.683050372E-2
3.557245854E1,2.578555346E0,3.647370338E0,7.806198299E-2
3.558249854E1,1.803103447E0,3.312873363E0,2.554271817E-1
3.559256954E1,2.919412851E-1,1.867382646E0,6.620404720E-1
3.560261054E1,-1.731297016E0,-7.505071759E-1,1.392404437E0
3.561265054E1,-3.371273994E0,-3.335293770E0,2.097805977E0
3.562269054E1,-3.590328455E0,-5.008352757E0,2.823499918E0
3.563273054E1,-1.840216041E0,-5.455602646E0,3.635357380E0
3.564277154E1,1.349648237E0,-3.467498302E0,3.961313963E0
3.565284254E1,3.029783010E0,-8.902930617E-1,3.366098166E0
3.566288254E1,4.024980545E0,8.459513187E-1,2.127377272E0
3.567292254E1,4.729270935E0,1.501495719E0,8.946996927E-1
3.568296254E1,4.746062756E0,1.823583007E0,3.792898953E-1
3.569300354E1,3.969753981E0,2.140902042E0,4.928296506E-1
3.570304354E1,3.074571848E0,2.353515863E0,9.161873460E-1
3.571311454E1,1.906226754E0,1.896860719E0,1.257717371E0
3.572315454E1,7.891139388E-1,6.219469905E-1,1.430585027E0
3.573319454E1,-1.132414341E-1,-6.140251160E-1,1.439145446E0
3.574323554E1,-8.206673712E-2,-3.115511894E0,1.253237128E0
3.575327554E1,6.774451137E-1,-4.953398705E0,9.780141115E-1
3.576334654E1,1.639741063E0,-5.004476547E0,6.480351090E-1
3.577338654E1,2.335787535E0,-3.058948994E0,1.452578902E-1
3.578342654E1,2.602301121E0,-4.471551180E-1,-3.739165664E-1
3.579346754E1,2.559139729E0,1.673127890E0,-5.062711239E-1
3.580350754E1,2.298146963E0,2.620633602E0,-2.641684413E-1
3.581354754E1,1.807228446E0,2.543014526E0,1.931073368E-1
3.582361854E1,1.196935534E0,1.800118566E0,6.336833835E-1
3.583365854E1,5.594977140E-1,8.142891526E-1,9.344667792E-1
3.584369854E1,-1.090792492E-1,-5.108347908E-2,1.056113005E0
3.585373954E1,-8.071393371E-1,-6.464470029E-1,1.014422536E0
3.586377954E1,-1.507837534E0,-9.229419827E-1,8.495840430E-1
3.587385054E1,-2.148476839E0,-8.473789692E-1,6.810293794E-1
3.588389054E1,-2.662150145E0,-6.564785242E-1,4.793559313E-1
3.589393054E1,-2.977849007E0,-5.857016444E-1,2.233447134E-1
3.590397154E1,-3.131037235E0,-7.335922718E-1,-3.422876447E-2
3.591401154E1,-3.142955542E0,-1.046469808E0,-1.698057652E-1
3.592405154E1,-3.002937794E0,-1.362118244E0,-1.550084502E-1
3.593412254E1,-2.736289740E0,-1.544112325E0,-8.469247073E-2
3.594416254E1,-2.531626463E0,-1.656738997E0,-4.653682932E-2
3.595420354E1,-2.563639164E0,-1.807936907E0,9.702194482E-3
3.596424354E1,-3.213223934E0,-2.159149647E0,8.745104820E-2
3.597428354E1,-3.735566616E0,-2.235503435E0,-3.059920669E-1
3.598435454E1,-3.787055731E0,-1.803996086E0,-9.700691700E-1
3.599439454E1,-3.955057383E0,-7.592821717E-1,-1.764541149E0
3.600443554E1,-4.277510643E0,8.725497723E-1,-2.596685410E0
3.601447554E1,-3.925241470E0,1.786424518E0,-3.059751749E0
3.602451554E1,-2.849527836E0,1.420813799E0,-2.478053570E0
3.603455554E1,-2.026677132E0,3.736221790E-1,-1.105359435E0
3.604462654E1,-1.724727273E0,1.006463319E-1,-5.490339398E-1
3.605466654E1,-1.578373432E0,6.355702281E-1,-1.473965883E0
3.606470754E1,-1.507168531E0,9.910862446E-1,-2.601255655E0
3.607474754E1,-1.428552270E0,1.740000397E-1,-3.465883255E0
3.608478754E1,-1.260308862E0,-1.638236523E0,-3.946328878E0
3.609482854E1,-8.468588591E-1,-3.132070780E0,-3.675102711E0
3.610489854E1,-2.768707871E-1,-3.899020195E0,-3.127717972E0
3.611493954E1,1.955263168E-1,-4.156824589E0,-2.742656231E0
3.612497954E1,5.377286673E-1,-4.054848671E0,-2.487118244E0
3.613501954E1,7.488391995E-1,-3.607118368E0,-2.160509825E0
3.614506054E1,9.364458323E-1,-2.961515188E0,-1.755514503E0
3.615513054E1,1.096090198E0,-2.433731794E0,-1.368783712E0
3.616517154E1,1.176403999E0,-2.185773373E0,-1.082930207E0
3.617521154E1,1.131338358E0,-2.242935181E0,-9.099562764E-1
3.618525154E1,9.913553596E-1,-2.510611773E0,-8.303602338E-1
3.619529154E1,8.242339492E-1,-2.937692881E0,-8.315519691E-1
3.620533254E1,7.018998265E-1,-3.365785360E0,-8.826870322E-1
3.621540354E1,6.941699386E-1,-3.672371149E0,-9.308748245E-1
3.622544354E1,7.945210338E-1,-3.767014980E0,-1.008643150E0
3.623548354E1,1.023069978E0,-3.642476082E0,-1.101148844E0
3.624552354E1,1.323933363E0,-3.366242647E0,-1.206634164E0
3.625556454E1,1.695551753E0,-3.142335653E0,-1.270964622E0
3.626563454E1,1.925467610E0,-3.049624205E0,-1.276788473E0
3.627567554E1,1.934303761E0,-3.057331800E0,-1.213792920E0
3.628571554E1,1.702433705E0,-3.180178881E0,-1.052512407E0
3.629575554E1,1.266250014E0,-3.342378616E0,-7.626818419E-1
3.630579654E1,7.672731280E-1,-3.249638319E0,-3.698202968E-1
3.631583654E1,2.929849923E-1,-2.708507061E0,-1.969067939E-2
3.632590754E1,-1.379914284E-1,-1.839747906E0,2.950382233E-1
3.633594754E1,-3.457682729E-1,-6.171706915E-1,7.175248861E-1
3.634598754E1,-2.372740358E-1,7.747374177E-1,1.568634629E0
3.635602854E1,4.494747221E-1,1.381166101E0,2.898510456E0
3.636606854E1,1.083190084E0,3.007310331E-1,4.448571205E0
3.637613954E1,4.039631486E-1,-2.274129391E0,5.883101463E0
3.638617954E1,-2.045997620E0,-3.694905519E0,6.293233395E0
3.639621954E1,-2.605547667E0,-1.971471071E0,5.125456333E0
3.640625954E1,-1.124976754E0,-1.282192826E0,2.728301048E0
3.641630054E1,-5.765129328E-1,-2.550471067E0,-2.873182297E-1
3.642634054E1,-7.711947560E-1,-3.582789183E0,-1.590893149E0
3.643641154E1,-8.004514575E-1,-3.895810127E0,-2.016053200E0
3.644645154E1,-4.848135710E-1,-3.132023096E0,-1.993625879E0
3.645649154E1,2.794858217E-1,-1.561113715E0,-1.631276250E0
3.646655725E1,1.006617546E0,-4.931877255E-1,-1.163430810E0
3.647659725E1,1.333894134E0,-4.454424381E-1,-7.769962549E-1
3.648666825E1,1.604476333E0,-1.074164867E0,-5.581315756E-1
3.649670825E1,2.183787346E0,-1.921586275E0,-6.738949418E-1
3.650674825E1,2.767162323E0,-2.764434814E0,-1.075822353E0
3.651678925E1,2.882454157E0,-3.334881783E0,-1.501247048E0
3.652682925E1,2.497883558E0,-3.581056833E0,-1.867322445E0
3.653686925E1,1.913603783E0,-3.628885031E0,-2.222215652E0
3.654694025E1,1.362691402E0,-3.657098532E0,-2.542840958E0
3.655698025E1,9.394832850E-1,-3.705532551E0,-2.712315559E0
3.656702125E1,7.115169764E-1,-3.732690334E0,-2.652058601E0
3.657706125E1,6.860353947E-1,-3.884815931E0,-2.350624561E0
3.658710125E1,8.136322498E-1,-4.184321880E0,-1.779605746E0
3.659714125E1,9.491404891E-1,-4.496139526E0,-9.986419082E-1
3.660721225E1,9.608043432E-1,-4.807504177E0,-2.486360818E-1
3.661725325E1,8.053994775E-1,-4.905097485E0,2.069282085E-1
3.662729325E1,5.258248448E-1,-4.836910725E0,4.056772292E-1
3.663733325E1,2.242170572E-1,-4.696748257E0,4.321545660E-1
3.664737325E1,-1.065779105E-1,-4.494564056E0,3.627429903E-1
3.665744425E1,-4.876727760E-1,-4.221042156E0,2.270185500E-1
3.666748425E1,-9.673935771E-1,-3.951123238E0,5.905137956E-2
3.667752525E1,-1.542460084E0,-3.780355692E0,-1.059727594E-1
3.668756525E1,-2.024541855E0,-3.766556501E0,-2.306726128E-1
3.669760525E1,-2.253382683E0,-3.964389563E0,-3.435849845E-1
3.670764625E1,-2.184661865E0,-4.418902874E0,-4.841343760E-1
3.671771625E1,-1.961215138E0,-4.896150589E0,-6.670982838E-1
3.672775725E1,-1.776378989E0,-5.192507744E0,-8.876764774E-1
3.673779725E1,-1.907632589E0,-5.375265598E0,-1.109066129E0
3.674783725E1,-2.424204111E0,-5.394791603E0,-1.291211724E0
3.675787825E1,-2.188761234E0,-4.805212498E0,-1.317805767E0
3.676794825E1,-1.718935490E0,-3.810905695E0,-1.495849490E0
3.677798925E1,-1.516275644E0,-2.900456429E0,-2.187724352E0
3.678802925E1,-1.851701260E0,-2.185614586E0,-3.428925753E0
3.679806925E1,-2.143751383E0,-1.618359685E0,-4.076102734E0
3.680810925E1,-2.224067450E0,-1.097296953E0,-3.308386564E0
3.681815025E1,-2.170738459E0,-1.218477964E0,-2.423335314E0
3.682822125E1,-1.959553480E0,-1.695014715E0,-1.885379672E0
3.683826125E1,-1.602156520E0,-2.040123701E0,-1.620611548E0
3.684830125E1,-1.252494931E0,-2.031258106E0,-1.687262416E0
3.685834125E1,-9.842664003E-1,-2.144747734E0,-2.131942272E0
3.686838225E1,-8.684366941E-1,-2.506384850E0,-2.773599863E0
3.687845225E1,-7.756346464E-1,-2.735010862E0,-3.200079441E0
3.688849325E1,-5.143277049E-1,-2.816418409E0,-3.485125780E0
3.689853325E1,3.412835672E-2,-2.660627842E0,-3.632662535E0
3.690857325E1,6.747842431E-1,-2.614484072E0,-3.550725222E0
3.691861425E1,1.185264707E0,-2.770058393E0,-3.185883045E0
3.692865425E1,1.503810763E0,-2.924082041E0,-2.611185312E0
3.693872525E1,1.644316792E0,-3.058791876E0,-1.940094233E0
3.694876525E1,1.590134740E0,-3.125935555E0,-1.235416770E0
3.695880525E1,1.359092116E0,-3.002647161E0,-5.835962296E-1
3.696884625E1,9.948887825E-1,-2.644130707E0,6.648448296E-3
3.697888625E1,5.983281136E-1,-1.996126890E0,5.225557089E-1
3.698892625E1,3.059128225E-1,-1.115185738E0,8.553856015E-1
3.699899725E1,2.422332466E-1,-3.158003688E-1,9.590299129E-1
3.700903725E1,4.069798291E-1,2.802654207E-1,9.187799692E-1
3.701907725E1,6.367403269E-1,7.292274237E-1,8.439406157E-1
3.702911825E1,8.263667226E-1,1.020069480E0,8.036153316E-1
3.703915825E1,9.952920675E-1,1.244402528E0,8.595108986E-1
3.704922925E1,1.224643588E0,1.560109138E0,1.097843051E0
3.705926925E1,1.508972764E0,1.678058863E0,1.426618218E0
3.706930925E1,1.593953133E0,1.327661753E0,1.705603480E0
3.707935025E1,1.374516726E0,4.520646036E-1,1.818415046E0
3.708939025E1,1.116527200E0,-6.846018434E-1,1.745768189E0
3.709943025E1,9.692960382E-1,-1.863665462E0,1.663017631E0
3.710950125E1,1.537912846E0,-2.533163786E0,2.213312864E0
3.711954125E1,3.575185537E0,-2.267461061E0,2.921109676E0
3.712958225E1,5.010972500E0,-1.045492530E0,3.421088219E0
3.713962225E1,4.148358822E0,1.046078444E0,3.065652609E0
3.714966225E1,2.366448164E0,1.900106788E0,2.126567125E0
3.715973325E1,1.126972914E0,9.654318094E-1,1.523295760E0
3.716977325E1,4.453392029E-1,-1.831000298E-1,1.371327043E0
3.717981425E1,-8.369675279E-2,-1.009467483E0,1.452853203E0
3.718985425E1,-7.815495729E-1,-2.205214977E0,1.504734516E0
3.719989425E1,-1.320573449E0,-3.302530766E0,1.353366971E0
3.720993425E1,-1.217723012E0,-3.566082478E0,7.164925337E-1
3.722000525E1,1.187171936E-1,-3.388694525E0,-3.186832368E-1
3.723004525E1,2.216645479E0,-2.240934610E0,-1.136361361E0
3.724008625E1,3.910829782E0,-9.052676149E-3,-1.425308943E0
3.725012625E1,4.565870762E0,1.831128716E0,-1.259606242E0
3.726016625E1,4.224967957E0,2.236026049E0,-9.198702574E-1
3.727023725E1,3.265079975E0,1.249009132E0,-5.699918866E-1
3.728027725E1,2.126411200E0,-2.891053855E-1,-1.877332479E-1
3.729031825E1,1.137814641E0,-1.554723978E0,2.255688459E-1
3.730035825E1,5.259025693E-1,-2.349532604E0,5.148563385E-1
3.731039825E1,2.515748739E-1,-2.740440369E0,6.096643209E-1
3.732043925E1,1.154798940E-1,-2.728015423E0,6.140422821E-1
3.733050925E1,-6.919791922E-3,-2.417173624E0,6.100925803E-1
3.734055025E1,-1.549219638E-1,-1.887520790E0,6.088377833E-1
3.735059025E1,-3.759776354E-1,-1.145270705E0,6.212627888E-1
3.736063025E1,-7.138404250E-1,-3.150374293E-1,6.262485385E-1
3.737067025E1,-1.081579924E0,2.361258715E-1,5.973463058E-1
3.738071125E1,-1.388570905E0,2.660093904E-1,4.901744723E-1
3.739078225E1,-1.617652297E0,-1.797388047E-1,3.033843637E-1
3.740082225E1,-1.829383969E0,-9.071381092E-1,9.352873266E-2
3.741086225E1,-2.121701717E0,-1.708299041E0,-1.060584113E-1
3.742090225E1,-2.496346235E0,-2.370337248E0,-2.365749180E-1
3.743094325E1,-2.854979515E0,-2.771456480E0,-2.592309415E-1
3.744101325E1,-3.203713417E0,-2.948304653E0,-1.278022677E-1
3.745105425E1,-3.625402212E0,-3.034171104E0,1.665872782E-1
3.746108350E1,-4.187186241E0,-3.208026886E0,4.577547014E-1
3.747112350E1,-4.037610531E0,-3.129604816E0,3.933978081E-1
3.748116450E1,-3.599106073E0,-2.764647245E0,2.038328797E-1
3.749120450E1,-3.227235794E0,-1.894617200E0,-3.214745522E-1
3.750127550E1,-3.481582880E0,-2.816035748E-1,-9.343928099E-1
3.751131550E1,-4.328598499E0,1.246634722E0,-1.008327723E0
3.752135550E1,-5.012624741E0,1.356297970E0,-5.732601285E-1
3.753139650E1,-4.740176678E0,1.118326902E0,-2.403604388E-1
3.754143650E1,-3.889716625E0,2.108990669E0,-8.686593771E-1
3.755150750E1,-3.030868530E0,3.337101936E0,-2.109451056E0
3.756154750E1,-2.387261391E0,3.329684973E0,-3.340425253E0
3.757158750E1,-2.046153069E0,2.204794168E0,-4.303004742E0
3.758162750E1,-1.890859962E0,5.482053161E-1,-4.812085629E0
3.759166850E1,-1.566787124E0,-1.094199300E0,-4.733633041E0
3.760170850E1,-9.194560051E-1,-2.363241196E0,-4.267884254E0
3.761177950E1,-9.712591767E-2,-3.038270473E0,-3.702748537E0
3.762181950E1,6.890932322E-1,-3.288110733E0,-3.306749105E0
3.763185950E1,1.337902069E0,-3.279603243E0,-3.075855494E0
3.764190050E1,1.784808993E0,-2.850642920E0,-2.778167963E0
3.765194050E1,2.009184599E0,-1.948856235E0,-2.306077480E0
3.766201150E1,1.989712119E0,-8.981333375E-1,-1.725230455E0
3.767205150E1,1.746531725E0,1.500945538E-2,-1.103159428E0
3.768209150E1,1.328109503E0,6.129618883E-1,-5.108891726E-1
3.769213250E1,8.368351460E-1,8.402525783E-1,-1.825699699E-3
3.770217250E1,3.481599987E-1,7.460834980E-1,4.030276239E-1
3.771221250E1,-6.470400840E-2,5.482122302E-1,6.895435452E-1
3.772228350E1,-2.950038910E-1,5.028761029E-1,8.196077347E-1
3.773232350E1,-2.167735547E-1,8.578118086E-1,7.795801759E-1
3.774236450E1,1.592786908E-1,1.550140738E0,7.318646908E-1
3.775240450E1,6.494215131E-1,2.065132380E0,6.522976756E-1
3.776244450E1,1.120178580E0,2.323471546E0,5.477280617E-1
3.777251550E1,1.512851834E0,2.477789879E0,5.112859011E-1
3.778255550E1,1.703792334E0,2.432436228E0,5.496788025E-1
3.779259650E1,1.538124204E0,2.319082022E0,7.040231228E-1
3.780263650E1,9.277423620E-1,1.980663776E0,1.043928981E0
3.781267650E1,2.741075754E-1,1.466105342E0,1.526244998E0
3.782271650E1,4.657692909E-1,7.422171831E-1,2.394658327E0
3.783278750E1,1.169583440E0,5.550829768E-1,3.656406164E0
3.784282750E1,2.091978550E0,1.489950120E-1,4.555390835E0
3.785286850E1,3.236159563E0,-1.193278909E0,4.529165268E0
3.786290850E1,4.009134293E0,-1.685189724E0,3.687922001E0
3.787294850E1,3.798447132E0,-1.315135360E-1,2.563798904E0
3.788298950E1,3.294828892E0,1.888060093E0,1.774665594E0
3.789305950E1,3.116015911E0,3.318608284E0,1.394075394E0
3.790310050E1,2.973500967E0,3.816108942E0,1.012751460E0
3.791314050E1,2.407532930E0,2.925233603E0,6.024763584E-1
3.792318050E1,1.710008383E0,1.606592536E0,1.178216115E-1
3.793322150E1,1.009599686E0,-2.396241575E-1,-2.811529338E-1
3.794329150E1,8.664630055E-1,-2.822100163E0,-4.875417352E-1
3.795333250E1,1.149278760E0,-4.375960350E0,-4.760960042E-1
3.796337250E1,1.537030816E0,-3.645132780E0,-4.340519011E-1
3.797341250E1,2.026329756E0,-8.968811631E-1,-4.281876087E-1
3.798345250E1,2.484527588E0,1.831704974E0,-3.526744843E-1
3.799349350E1,2.751197577E0,3.249275208E0,-2.196823359E-1
3.800356450E1,2.708569288E0,3.245182753E0,-5.425387248E-2
3.801360450E1,2.273731947E0,2.232389688E0,1.402202696E-1
3.802364450E1,1.553514957E0,8.012035489E-1,3.627077937E-1
3.803368450E1,8.011084795E-1,-3.924350441E-1,5.391281247E-1
3.804372550E1,2.033681273E-1,-9.490507841E-1,5.142705441E-1
